>1_2	p_riboswitch=0.009091
>1524_2	p_riboswitch=0.000500
>1525_2	p_riboswitch=0.000545
>1526_2	p_riboswitch=0.015878
>1527_2	p_riboswitch=0.648846
>1528_2	p_riboswitch=0.932194
>1529_2	p_riboswitch=0.178348
>1530_2	p_riboswitch=0.874915
>1531_2	p_riboswitch=0.984861
>1532_2	p_riboswitch=0.990766
>1533_2	p_riboswitch=0.994095
>1534_2	p_riboswitch=0.995915
>1535_2	p_riboswitch=0.984496
>1536_2	p_riboswitch=0.998471
>1537_2	p_riboswitch=0.988154
>1538_2	p_riboswitch=0.997403
>1539_2	p_riboswitch=0.991809
>1540_2	p_riboswitch=0.981357
>1541_2	p_riboswitch=0.015876
>1542_2	p_riboswitch=0.000392
>1543_2	p_riboswitch=0.000414
>1544_2	p_riboswitch=0.000588
>1545_2	p_riboswitch=0.000442
>1546_2	p_riboswitch=0.000551
>1547_2	p_riboswitch=0.000598
>1548_2	p_riboswitch=0.031543
>1549_2	p_riboswitch=0.250363
>1550_2	p_riboswitch=0.288666
>1551_2	p_riboswitch=0.814759
>1552_2	p_riboswitch=0.956718
>1553_2	p_riboswitch=0.987819
>1554_2	p_riboswitch=0.987847
>1555_2	p_riboswitch=0.995806
>1556_2	p_riboswitch=0.974493
>1557_2	p_riboswitch=0.993458
>1558_2	p_riboswitch=0.988573
>1559_2	p_riboswitch=0.994036
>1560_2	p_riboswitch=0.997391
>1561_2	p_riboswitch=0.990945
>1562_2	p_riboswitch=0.000427
>1563_2	p_riboswitch=0.000420
>1564_2	p_riboswitch=0.000435
>1565_2	p_riboswitch=0.000541
>1566_2	p_riboswitch=0.000484
>1567_2	p_riboswitch=0.000592
>1568_2	p_riboswitch=0.000831
>1569_2	p_riboswitch=0.027627
>1570_2	p_riboswitch=0.039379
>1571_2	p_riboswitch=0.864063
>1572_2	p_riboswitch=0.941233
>1573_2	p_riboswitch=0.970627
>1574_2	p_riboswitch=0.982032
>1575_2	p_riboswitch=0.994786
>1576_2	p_riboswitch=0.961451
>1577_2	p_riboswitch=0.992690
>1578_2	p_riboswitch=0.990732
>1579_2	p_riboswitch=0.998290
>1580_2	p_riboswitch=0.994203
>1581_2	p_riboswitch=0.997301
>1582_2	p_riboswitch=0.000454
>1583_2	p_riboswitch=0.000441
>1584_2	p_riboswitch=0.000576
>1585_2	p_riboswitch=0.000585
>1586_2	p_riboswitch=0.000519
>1587_2	p_riboswitch=0.000792
>1588_2	p_riboswitch=0.000688
>1589_2	p_riboswitch=0.000633
>1590_2	p_riboswitch=0.211193
>1591_2	p_riboswitch=0.857239
>1592_2	p_riboswitch=0.961627
>1593_2	p_riboswitch=0.948341
>1594_2	p_riboswitch=0.991616
>1595_2	p_riboswitch=0.911299
>1596_2	p_riboswitch=0.992401
>1597_2	p_riboswitch=0.974086
>1598_2	p_riboswitch=0.993921
>1599_2	p_riboswitch=0.998290
>1600_2	p_riboswitch=0.992568
>1601_2	p_riboswitch=0.000466
>1602_2	p_riboswitch=0.000449
>1603_2	p_riboswitch=0.000609
>1604_2	p_riboswitch=0.000614
>1605_2	p_riboswitch=0.000654
>1606_2	p_riboswitch=0.000674
>1607_2	p_riboswitch=0.000943
>1608_2	p_riboswitch=0.000787
>1609_2	p_riboswitch=0.244096
>1610_2	p_riboswitch=0.904216
>1611_2	p_riboswitch=0.932097
>1612_2	p_riboswitch=0.967646
>1613_2	p_riboswitch=0.727024
>1614_2	p_riboswitch=0.976305
>1615_2	p_riboswitch=0.962554
>1616_2	p_riboswitch=0.995140
>1617_2	p_riboswitch=0.994122
>1618_2	p_riboswitch=0.998251
>1619_2	p_riboswitch=0.000469
>1620_2	p_riboswitch=0.000464
>1621_2	p_riboswitch=0.000495
>1622_2	p_riboswitch=0.000755
>1623_2	p_riboswitch=0.000589
>1624_2	p_riboswitch=0.000803
>1625_2	p_riboswitch=0.000900
>1626_2	p_riboswitch=0.000771
>1627_2	p_riboswitch=0.330110
>1628_2	p_riboswitch=0.846210
>1629_2	p_riboswitch=0.947611
>1630_2	p_riboswitch=0.220155
>1631_2	p_riboswitch=0.969556
>1632_2	p_riboswitch=0.970360
>1633_2	p_riboswitch=0.995005
>1634_2	p_riboswitch=0.995109
>1635_2	p_riboswitch=0.993772
>1636_2	p_riboswitch=0.000478
>1637_2	p_riboswitch=0.000476
>1638_2	p_riboswitch=0.000620
>1639_2	p_riboswitch=0.000674
>1640_2	p_riboswitch=0.000612
>1641_2	p_riboswitch=0.000844
>1642_2	p_riboswitch=0.000856
>1643_2	p_riboswitch=0.000806
>1644_2	p_riboswitch=0.222919
>1645_2	p_riboswitch=0.696611
>1646_2	p_riboswitch=0.722379
>1647_2	p_riboswitch=0.935009
>1648_2	p_riboswitch=0.961129
>1649_2	p_riboswitch=0.986489
>1650_2	p_riboswitch=0.995016
>1651_2	p_riboswitch=0.994868
>1652_2	p_riboswitch=0.000490
>1653_2	p_riboswitch=0.000585
>1654_2	p_riboswitch=0.000574
>1655_2	p_riboswitch=0.000748
>1656_2	p_riboswitch=0.000711
>1657_2	p_riboswitch=0.000818
>1658_2	p_riboswitch=0.000932
>1659_2	p_riboswitch=0.000771
>1660_2	p_riboswitch=0.066192
>1661_2	p_riboswitch=0.751950
>1662_2	p_riboswitch=0.963265
>1663_2	p_riboswitch=0.909362
>1664_2	p_riboswitch=0.982284
>1665_2	p_riboswitch=0.988257
>1666_2	p_riboswitch=0.994743
>1667_2	p_riboswitch=0.000606
>1668_2	p_riboswitch=0.000548
>1669_2	p_riboswitch=0.000880
>1670_2	p_riboswitch=0.000788
>1671_2	p_riboswitch=0.000702
>1672_2	p_riboswitch=0.000884
>1673_2	p_riboswitch=0.000865
>1674_2	p_riboswitch=0.000799
>1675_2	p_riboswitch=0.095531
>1676_2	p_riboswitch=0.971817
>1677_2	p_riboswitch=0.950978
>1678_2	p_riboswitch=0.966831
>1679_2	p_riboswitch=0.985235
>1680_2	p_riboswitch=0.986960
>1681_2	p_riboswitch=0.000564
>1682_2	p_riboswitch=0.000531
>1683_2	p_riboswitch=0.000791
>1684_2	p_riboswitch=0.000770
>1685_2	p_riboswitch=0.000738
>1686_2	p_riboswitch=0.000833
>1687_2	p_riboswitch=0.000938
>1688_2	p_riboswitch=0.022031
>1689_2	p_riboswitch=0.756826
>1690_2	p_riboswitch=0.961829
>1691_2	p_riboswitch=0.959517
>1692_2	p_riboswitch=0.975354
>1693_2	p_riboswitch=0.983344
>1694_2	p_riboswitch=0.000542
>1695_2	p_riboswitch=0.000765
>1696_2	p_riboswitch=0.000773
>1697_2	p_riboswitch=0.000810
>1698_2	p_riboswitch=0.000709
>1699_2	p_riboswitch=0.000911
>1700_2	p_riboswitch=0.000768
>1701_2	p_riboswitch=0.057946
>1702_2	p_riboswitch=0.602324
>1703_2	p_riboswitch=0.975088
>1704_2	p_riboswitch=0.970816
>1705_2	p_riboswitch=0.971186
>1706_2	p_riboswitch=0.000788
>1707_2	p_riboswitch=0.000751
>1708_2	p_riboswitch=0.000824
>1709_2	p_riboswitch=0.000774
>1710_2	p_riboswitch=0.000701
>1711_2	p_riboswitch=0.000793
>1712_2	p_riboswitch=0.015363
>1713_2	p_riboswitch=0.042119
>1714_2	p_riboswitch=0.837473
>1715_2	p_riboswitch=0.977790
>1716_2	p_riboswitch=0.965722
>1717_2	p_riboswitch=0.000777
>1718_2	p_riboswitch=0.000799
>1719_2	p_riboswitch=0.000780
>1720_2	p_riboswitch=0.000653
>1721_2	p_riboswitch=0.000660
>1722_2	p_riboswitch=0.005888
>1723_2	p_riboswitch=0.000954
>1724_2	p_riboswitch=0.001199
>1725_2	p_riboswitch=0.852400
>1726_2	p_riboswitch=0.975225
>1727_2	p_riboswitch=0.000834
>1728_2	p_riboswitch=0.000759
>1729_2	p_riboswitch=0.000839
>1730_2	p_riboswitch=0.000714
>1731_2	p_riboswitch=0.001000
>1732_2	p_riboswitch=0.001002
>1733_2	p_riboswitch=0.002969
>1734_2	p_riboswitch=0.001421
>1735_2	p_riboswitch=0.843969
>1736_2	p_riboswitch=0.000794
>1737_2	p_riboswitch=0.000806
>1738_2	p_riboswitch=0.000616
>1739_2	p_riboswitch=0.000767
>1740_2	p_riboswitch=0.002558
>1741_2	p_riboswitch=0.002091
>1742_2	p_riboswitch=0.005109
>1743_2	p_riboswitch=0.001394
>1744_2	p_riboswitch=0.000856
>1745_2	p_riboswitch=0.000603
>1746_2	p_riboswitch=0.000818
>1747_2	p_riboswitch=0.001127
>1748_2	p_riboswitch=0.001070
>1749_2	p_riboswitch=0.002788
>1750_2	p_riboswitch=0.005347
>1751_2	p_riboswitch=0.000647
>1752_2	p_riboswitch=0.000836
>1753_2	p_riboswitch=0.000840
>1754_2	p_riboswitch=0.001169
>1755_2	p_riboswitch=0.001252
>1756_2	p_riboswitch=0.002867
>1757_2	p_riboswitch=0.000959
>1758_2	p_riboswitch=0.000857
>1759_2	p_riboswitch=0.001053
>1760_2	p_riboswitch=0.001376
>1761_2	p_riboswitch=0.001264
>1762_2	p_riboswitch=0.000985
>1763_2	p_riboswitch=0.001103
>1764_2	p_riboswitch=0.001091
>1765_2	p_riboswitch=0.001381
>1766_2	p_riboswitch=0.001322
>1767_2	p_riboswitch=0.001104
>1768_2	p_riboswitch=0.001133
>1769_2	p_riboswitch=0.001302
>1770_2	p_riboswitch=0.001175
>1771_2	p_riboswitch=0.005090
>1772_2	p_riboswitch=0.000482
>1773_2	p_riboswitch=0.000500
>1774_2	p_riboswitch=0.000545
>1775_2	p_riboswitch=0.015878
>1776_2	p_riboswitch=0.648846
>1777_2	p_riboswitch=0.932194
>1778_2	p_riboswitch=0.178348
>1779_2	p_riboswitch=0.874915
>1780_2	p_riboswitch=0.984861
>1781_2	p_riboswitch=0.990766
>1782_2	p_riboswitch=0.994095
>1783_2	p_riboswitch=0.995915
>1784_2	p_riboswitch=0.984496
>1785_2	p_riboswitch=0.998471
>1786_2	p_riboswitch=0.988154
>1787_2	p_riboswitch=0.997403
>1788_2	p_riboswitch=0.991809
>1789_2	p_riboswitch=0.981357
>1790_2	p_riboswitch=0.999107
>1791_2	p_riboswitch=0.998884
>1792_2	p_riboswitch=0.996570
>1793_2	p_riboswitch=0.997659
>1794_2	p_riboswitch=0.000442
>1795_2	p_riboswitch=0.000551
>1796_2	p_riboswitch=0.000598
>1797_2	p_riboswitch=0.031543
>1798_2	p_riboswitch=0.250363
>1799_2	p_riboswitch=0.288666
>1800_2	p_riboswitch=0.814759
>1801_2	p_riboswitch=0.956718
>1802_2	p_riboswitch=0.987819
>1803_2	p_riboswitch=0.987847
>1804_2	p_riboswitch=0.995806
>1805_2	p_riboswitch=0.974493
>1806_2	p_riboswitch=0.993458
>1807_2	p_riboswitch=0.988573
>1808_2	p_riboswitch=0.994036
>1809_2	p_riboswitch=0.997391
>1810_2	p_riboswitch=0.990945
>1811_2	p_riboswitch=0.998741
>1812_2	p_riboswitch=0.999186
>1813_2	p_riboswitch=0.998840
>1814_2	p_riboswitch=0.998069
>1815_2	p_riboswitch=0.000484
>1816_2	p_riboswitch=0.000592
>1817_2	p_riboswitch=0.000831
>1818_2	p_riboswitch=0.027627
>1819_2	p_riboswitch=0.039379
>1820_2	p_riboswitch=0.864063
>1821_2	p_riboswitch=0.941233
>1822_2	p_riboswitch=0.970627
>1823_2	p_riboswitch=0.982032
>1824_2	p_riboswitch=0.994786
>1825_2	p_riboswitch=0.961451
>1826_2	p_riboswitch=0.992690
>1827_2	p_riboswitch=0.990732
>1828_2	p_riboswitch=0.998290
>1829_2	p_riboswitch=0.994203
>1830_2	p_riboswitch=0.997301
>1831_2	p_riboswitch=0.999200
>1832_2	p_riboswitch=0.998794
>1833_2	p_riboswitch=0.999216
>1834_2	p_riboswitch=0.999119
>1835_2	p_riboswitch=0.000519
>1836_2	p_riboswitch=0.000792
>1837_2	p_riboswitch=0.000688
>1838_2	p_riboswitch=0.000633
>1839_2	p_riboswitch=0.211193
>1840_2	p_riboswitch=0.857239
>1841_2	p_riboswitch=0.961627
>1842_2	p_riboswitch=0.948341
>1843_2	p_riboswitch=0.991616
>1844_2	p_riboswitch=0.911299
>1845_2	p_riboswitch=0.992401
>1846_2	p_riboswitch=0.974086
>1847_2	p_riboswitch=0.993921
>1848_2	p_riboswitch=0.998290
>1849_2	p_riboswitch=0.992568
>1850_2	p_riboswitch=0.999417
>1851_2	p_riboswitch=0.999237
>1852_2	p_riboswitch=0.998800
>1853_2	p_riboswitch=0.998843
>1854_2	p_riboswitch=0.000654
>1855_2	p_riboswitch=0.000674
>1856_2	p_riboswitch=0.000943
>1857_2	p_riboswitch=0.000787
>1858_2	p_riboswitch=0.244096
>1859_2	p_riboswitch=0.904216
>1860_2	p_riboswitch=0.932097
>1861_2	p_riboswitch=0.967646
>1862_2	p_riboswitch=0.727024
>1863_2	p_riboswitch=0.976305
>1864_2	p_riboswitch=0.962554
>1865_2	p_riboswitch=0.995140
>1866_2	p_riboswitch=0.994122
>1867_2	p_riboswitch=0.998251
>1868_2	p_riboswitch=0.997421
>1869_2	p_riboswitch=0.999463
>1870_2	p_riboswitch=0.999240
>1871_2	p_riboswitch=0.998928
>1872_2	p_riboswitch=0.000589
>1873_2	p_riboswitch=0.000803
>1874_2	p_riboswitch=0.000900
>1875_2	p_riboswitch=0.000771
>1876_2	p_riboswitch=0.330110
>1877_2	p_riboswitch=0.846210
>1878_2	p_riboswitch=0.947611
>1879_2	p_riboswitch=0.220155
>1880_2	p_riboswitch=0.969556
>1881_2	p_riboswitch=0.970360
>1882_2	p_riboswitch=0.995005
>1883_2	p_riboswitch=0.995109
>1884_2	p_riboswitch=0.993772
>1885_2	p_riboswitch=0.989471
>1886_2	p_riboswitch=0.999332
>1887_2	p_riboswitch=0.999469
>1888_2	p_riboswitch=0.999285
>1889_2	p_riboswitch=0.000612
>1890_2	p_riboswitch=0.000844
>1891_2	p_riboswitch=0.000856
>1892_2	p_riboswitch=0.000806
>1893_2	p_riboswitch=0.222919
>1894_2	p_riboswitch=0.696611
>1895_2	p_riboswitch=0.722379
>1896_2	p_riboswitch=0.935009
>1897_2	p_riboswitch=0.961129
>1898_2	p_riboswitch=0.986489
>1899_2	p_riboswitch=0.995016
>1900_2	p_riboswitch=0.994868
>1901_2	p_riboswitch=0.993912
>1902_2	p_riboswitch=0.999247
>1903_2	p_riboswitch=0.999336
>1904_2	p_riboswitch=0.999486
>1905_2	p_riboswitch=0.000711
>1906_2	p_riboswitch=0.000818
>1907_2	p_riboswitch=0.000932
>1908_2	p_riboswitch=0.000771
>1909_2	p_riboswitch=0.066192
>1910_2	p_riboswitch=0.751950
>1911_2	p_riboswitch=0.963265
>1912_2	p_riboswitch=0.909362
>1913_2	p_riboswitch=0.982284
>1914_2	p_riboswitch=0.988257
>1915_2	p_riboswitch=0.994743
>1916_2	p_riboswitch=0.995144
>1917_2	p_riboswitch=0.998927
>1918_2	p_riboswitch=0.999270
>1919_2	p_riboswitch=0.999357
>1920_2	p_riboswitch=0.000702
>1921_2	p_riboswitch=0.000884
>1922_2	p_riboswitch=0.000865
>1923_2	p_riboswitch=0.000799
>1924_2	p_riboswitch=0.095531
>1925_2	p_riboswitch=0.971817
>1926_2	p_riboswitch=0.950978
>1927_2	p_riboswitch=0.966831
>1928_2	p_riboswitch=0.985235
>1929_2	p_riboswitch=0.986960
>1930_2	p_riboswitch=0.994725
>1931_2	p_riboswitch=0.998301
>1932_2	p_riboswitch=0.998907
>1933_2	p_riboswitch=0.999201
>1934_2	p_riboswitch=0.000738
>1935_2	p_riboswitch=0.000833
>1936_2	p_riboswitch=0.000938
>1937_2	p_riboswitch=0.022031
>1938_2	p_riboswitch=0.756826
>1939_2	p_riboswitch=0.961829
>1940_2	p_riboswitch=0.959517
>1941_2	p_riboswitch=0.975354
>1942_2	p_riboswitch=0.983344
>1943_2	p_riboswitch=0.998174
>1944_2	p_riboswitch=0.997546
>1945_2	p_riboswitch=0.998020
>1946_2	p_riboswitch=0.999204
>1947_2	p_riboswitch=0.000709
>1948_2	p_riboswitch=0.000911
>1949_2	p_riboswitch=0.000768
>1950_2	p_riboswitch=0.057946
>1951_2	p_riboswitch=0.602324
>1952_2	p_riboswitch=0.975088
>1953_2	p_riboswitch=0.970816
>1954_2	p_riboswitch=0.971186
>1955_2	p_riboswitch=0.998183
>1956_2	p_riboswitch=0.998053
>1957_2	p_riboswitch=0.993217
>1958_2	p_riboswitch=0.998995
>1959_2	p_riboswitch=0.000701
>1960_2	p_riboswitch=0.000793
>1961_2	p_riboswitch=0.015363
>1962_2	p_riboswitch=0.042119
>1963_2	p_riboswitch=0.837473
>1964_2	p_riboswitch=0.977790
>1965_2	p_riboswitch=0.965722
>1966_2	p_riboswitch=0.997286
>1967_2	p_riboswitch=0.998117
>1968_2	p_riboswitch=0.997728
>1969_2	p_riboswitch=0.998997
>1970_2	p_riboswitch=0.000660
>1971_2	p_riboswitch=0.005888
>1972_2	p_riboswitch=0.000954
>1973_2	p_riboswitch=0.001199
>1974_2	p_riboswitch=0.852400
>1975_2	p_riboswitch=0.975225
>1976_2	p_riboswitch=0.996853
>1977_2	p_riboswitch=0.997187
>1978_2	p_riboswitch=0.997747
>1979_2	p_riboswitch=0.997323
>1980_2	p_riboswitch=0.001000
>1981_2	p_riboswitch=0.001002
>1982_2	p_riboswitch=0.002969
>1983_2	p_riboswitch=0.001421
>1984_2	p_riboswitch=0.843969
>1985_2	p_riboswitch=0.995537
>1986_2	p_riboswitch=0.996062
>1987_2	p_riboswitch=0.996426
>1988_2	p_riboswitch=0.997157
>1989_2	p_riboswitch=0.002558
>1990_2	p_riboswitch=0.002091
>1991_2	p_riboswitch=0.005109
>1992_2	p_riboswitch=0.001394
>1993_2	p_riboswitch=0.979068
>1994_2	p_riboswitch=0.995673
>1995_2	p_riboswitch=0.995891
>1996_2	p_riboswitch=0.995062
>1997_2	p_riboswitch=0.001070
>1998_2	p_riboswitch=0.002788
>1999_2	p_riboswitch=0.005347
>2000_2	p_riboswitch=0.001754
>2001_2	p_riboswitch=0.980194
>2002_2	p_riboswitch=0.995518
>2003_2	p_riboswitch=0.997040
>2004_2	p_riboswitch=0.001252
>2005_2	p_riboswitch=0.002867
>2006_2	p_riboswitch=0.002973
>2007_2	p_riboswitch=0.661939
>2008_2	p_riboswitch=0.978720
>2009_2	p_riboswitch=0.996805
>2010_2	p_riboswitch=0.001264
>2011_2	p_riboswitch=0.002232
>2012_2	p_riboswitch=0.003425
>2013_2	p_riboswitch=0.620109
>2014_2	p_riboswitch=0.990151
>2015_2	p_riboswitch=0.020295
>2016_2	p_riboswitch=0.002167
>2017_2	p_riboswitch=0.003096
>2018_2	p_riboswitch=0.954312
>2019_2	p_riboswitch=0.001290
>2020_2	p_riboswitch=0.002165
>2021_2	p_riboswitch=0.002464
>2022_2	p_riboswitch=0.011226
>2023_2	p_riboswitch=0.828492
>2024_2	p_riboswitch=0.023878
>2025_2	p_riboswitch=0.648846
>2026_2	p_riboswitch=0.932194
>2027_2	p_riboswitch=0.178348
>2028_2	p_riboswitch=0.874915
>2029_2	p_riboswitch=0.984861
>2030_2	p_riboswitch=0.990766
>2031_2	p_riboswitch=0.994095
>2032_2	p_riboswitch=0.995915
>2033_2	p_riboswitch=0.984496
>2034_2	p_riboswitch=0.998471
>2035_2	p_riboswitch=0.988154
>2036_2	p_riboswitch=0.997403
>2037_2	p_riboswitch=0.991809
>2038_2	p_riboswitch=0.981357
>2039_2	p_riboswitch=0.999107
>2040_2	p_riboswitch=0.998884
>2041_2	p_riboswitch=0.996570
>2042_2	p_riboswitch=0.997659
>2043_2	p_riboswitch=0.985570
>2044_2	p_riboswitch=0.995893
>2045_2	p_riboswitch=0.993043
>2046_2	p_riboswitch=0.861469
>2047_2	p_riboswitch=0.250363
>2048_2	p_riboswitch=0.288666
>2049_2	p_riboswitch=0.814759
>2050_2	p_riboswitch=0.956718
>2051_2	p_riboswitch=0.987819
>2052_2	p_riboswitch=0.987847
>2053_2	p_riboswitch=0.995806
>2054_2	p_riboswitch=0.974493
>2055_2	p_riboswitch=0.993458
>2056_2	p_riboswitch=0.988573
>2057_2	p_riboswitch=0.994036
>2058_2	p_riboswitch=0.997391
>2059_2	p_riboswitch=0.990945
>2060_2	p_riboswitch=0.998741
>2061_2	p_riboswitch=0.999186
>2062_2	p_riboswitch=0.998840
>2063_2	p_riboswitch=0.998069
>2064_2	p_riboswitch=0.996946
>2065_2	p_riboswitch=0.980072
>2066_2	p_riboswitch=0.988414
>2067_2	p_riboswitch=0.991916
>2068_2	p_riboswitch=0.039379
>2069_2	p_riboswitch=0.864063
>2070_2	p_riboswitch=0.941233
>2071_2	p_riboswitch=0.970627
>2072_2	p_riboswitch=0.982032
>2073_2	p_riboswitch=0.994786
>2074_2	p_riboswitch=0.961451
>2075_2	p_riboswitch=0.992690
>2076_2	p_riboswitch=0.990732
>2077_2	p_riboswitch=0.998290
>2078_2	p_riboswitch=0.994203
>2079_2	p_riboswitch=0.997301
>2080_2	p_riboswitch=0.999200
>2081_2	p_riboswitch=0.998794
>2082_2	p_riboswitch=0.999216
>2083_2	p_riboswitch=0.999119
>2084_2	p_riboswitch=0.997373
>2085_2	p_riboswitch=0.995627
>2086_2	p_riboswitch=0.924651
>2087_2	p_riboswitch=0.980557
>2088_2	p_riboswitch=0.211193
>2089_2	p_riboswitch=0.857239
>2090_2	p_riboswitch=0.961627
>2091_2	p_riboswitch=0.948341
>2092_2	p_riboswitch=0.991616
>2093_2	p_riboswitch=0.911299
>2094_2	p_riboswitch=0.992401
>2095_2	p_riboswitch=0.974086
>2096_2	p_riboswitch=0.993921
>2097_2	p_riboswitch=0.998290
>2098_2	p_riboswitch=0.992568
>2099_2	p_riboswitch=0.999417
>2100_2	p_riboswitch=0.999237
>2101_2	p_riboswitch=0.998800
>2102_2	p_riboswitch=0.998843
>2103_2	p_riboswitch=0.998964
>2104_2	p_riboswitch=0.996942
>2105_2	p_riboswitch=0.983652
>2106_2	p_riboswitch=0.921212
>2107_2	p_riboswitch=0.244096
>2108_2	p_riboswitch=0.904216
>2109_2	p_riboswitch=0.932097
>2110_2	p_riboswitch=0.967646
>2111_2	p_riboswitch=0.727024
>2112_2	p_riboswitch=0.976305
>2113_2	p_riboswitch=0.962554
>2114_2	p_riboswitch=0.995140
>2115_2	p_riboswitch=0.994122
>2116_2	p_riboswitch=0.998251
>2117_2	p_riboswitch=0.997421
>2118_2	p_riboswitch=0.999463
>2119_2	p_riboswitch=0.999240
>2120_2	p_riboswitch=0.998928
>2121_2	p_riboswitch=0.998603
>2122_2	p_riboswitch=0.998751
>2123_2	p_riboswitch=0.992800
>2124_2	p_riboswitch=0.985451
>2125_2	p_riboswitch=0.330110
>2126_2	p_riboswitch=0.846210
>2127_2	p_riboswitch=0.947611
>2128_2	p_riboswitch=0.220155
>2129_2	p_riboswitch=0.969556
>2130_2	p_riboswitch=0.970360
>2131_2	p_riboswitch=0.995005
>2132_2	p_riboswitch=0.995109
>2133_2	p_riboswitch=0.993772
>2134_2	p_riboswitch=0.989471
>2135_2	p_riboswitch=0.999332
>2136_2	p_riboswitch=0.999469
>2137_2	p_riboswitch=0.999285
>2138_2	p_riboswitch=0.998601
>2139_2	p_riboswitch=0.999012
>2140_2	p_riboswitch=0.997604
>2141_2	p_riboswitch=0.994289
>2142_2	p_riboswitch=0.222919
>2143_2	p_riboswitch=0.696611
>2144_2	p_riboswitch=0.722380
>2145_2	p_riboswitch=0.935009
>2146_2	p_riboswitch=0.961129
>2147_2	p_riboswitch=0.986489
>2148_2	p_riboswitch=0.995016
>2149_2	p_riboswitch=0.994868
>2150_2	p_riboswitch=0.993912
>2151_2	p_riboswitch=0.999247
>2152_2	p_riboswitch=0.999336
>2153_2	p_riboswitch=0.999486
>2154_2	p_riboswitch=0.999124
>2155_2	p_riboswitch=0.998364
>2156_2	p_riboswitch=0.999208
>2157_2	p_riboswitch=0.997683
>2158_2	p_riboswitch=0.066192
>2159_2	p_riboswitch=0.751950
>2160_2	p_riboswitch=0.963265
>2161_2	p_riboswitch=0.909362
>2162_2	p_riboswitch=0.982284
>2163_2	p_riboswitch=0.988257
>2164_2	p_riboswitch=0.994743
>2165_2	p_riboswitch=0.995144
>2166_2	p_riboswitch=0.998927
>2167_2	p_riboswitch=0.999270
>2168_2	p_riboswitch=0.999357
>2169_2	p_riboswitch=0.999396
>2170_2	p_riboswitch=0.996838
>2171_2	p_riboswitch=0.997791
>2172_2	p_riboswitch=0.998040
>2173_2	p_riboswitch=0.095531
>2174_2	p_riboswitch=0.971817
>2175_2	p_riboswitch=0.950978
>2176_2	p_riboswitch=0.966831
>2177_2	p_riboswitch=0.985235
>2178_2	p_riboswitch=0.986960
>2179_2	p_riboswitch=0.994725
>2180_2	p_riboswitch=0.998301
>2181_2	p_riboswitch=0.998907
>2182_2	p_riboswitch=0.999201
>2183_2	p_riboswitch=0.999235
>2184_2	p_riboswitch=0.998456
>2185_2	p_riboswitch=0.998472
>2186_2	p_riboswitch=0.997517
>2187_2	p_riboswitch=0.756826
>2188_2	p_riboswitch=0.961829
>2189_2	p_riboswitch=0.959517
>2190_2	p_riboswitch=0.975354
>2191_2	p_riboswitch=0.983344
>2192_2	p_riboswitch=0.998174
>2193_2	p_riboswitch=0.997546
>2194_2	p_riboswitch=0.998020
>2195_2	p_riboswitch=0.999204
>2196_2	p_riboswitch=0.999079
>2197_2	p_riboswitch=0.998395
>2198_2	p_riboswitch=0.999023
>2199_2	p_riboswitch=0.996190
>2200_2	p_riboswitch=0.602324
>2201_2	p_riboswitch=0.975088
>2202_2	p_riboswitch=0.970816
>2203_2	p_riboswitch=0.971186
>2204_2	p_riboswitch=0.998183
>2205_2	p_riboswitch=0.998053
>2206_2	p_riboswitch=0.993217
>2207_2	p_riboswitch=0.998995
>2208_2	p_riboswitch=0.998956
>2209_2	p_riboswitch=0.999057
>2210_2	p_riboswitch=0.998721
>2211_2	p_riboswitch=0.998410
>2212_2	p_riboswitch=0.837473
>2213_2	p_riboswitch=0.977790
>2214_2	p_riboswitch=0.965722
>2215_2	p_riboswitch=0.997286
>2216_2	p_riboswitch=0.998117
>2217_2	p_riboswitch=0.997728
>2218_2	p_riboswitch=0.998997
>2219_2	p_riboswitch=0.998676
>2220_2	p_riboswitch=0.998686
>2221_2	p_riboswitch=0.999329
>2222_2	p_riboswitch=0.998301
>2223_2	p_riboswitch=0.852400
>2224_2	p_riboswitch=0.975225
>2225_2	p_riboswitch=0.996853
>2226_2	p_riboswitch=0.997187
>2227_2	p_riboswitch=0.997747
>2228_2	p_riboswitch=0.997323
>2229_2	p_riboswitch=0.998280
>2230_2	p_riboswitch=0.998375
>2231_2	p_riboswitch=0.998747
>2232_2	p_riboswitch=0.997357
>2233_2	p_riboswitch=0.843969
>2234_2	p_riboswitch=0.995537
>2235_2	p_riboswitch=0.996062
>2236_2	p_riboswitch=0.996426
>2237_2	p_riboswitch=0.997157
>2238_2	p_riboswitch=0.996548
>2239_2	p_riboswitch=0.997861
>2240_2	p_riboswitch=0.998194
>2241_2	p_riboswitch=0.998662
>2242_2	p_riboswitch=0.979068
>2243_2	p_riboswitch=0.995673
>2244_2	p_riboswitch=0.995891
>2245_2	p_riboswitch=0.995062
>2246_2	p_riboswitch=0.995690
>2247_2	p_riboswitch=0.997710
>2248_2	p_riboswitch=0.997921
>2249_2	p_riboswitch=0.998099
>2250_2	p_riboswitch=0.980194
>2251_2	p_riboswitch=0.995518
>2252_2	p_riboswitch=0.997040
>2253_2	p_riboswitch=0.991062
>2254_2	p_riboswitch=0.997129
>2255_2	p_riboswitch=0.997829
>2256_2	p_riboswitch=0.997791
>2257_2	p_riboswitch=0.978720
>2258_2	p_riboswitch=0.996805
