qseqid,y_true_idx,y_true_name,y_pred_idx,y_pred_name,p_riboswitch,qseqid_full,id_global,group_id,qid_short
query_1600,1,riboswitch,1,riboswitch,0.9925676584243774,1600_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_110_off_90_percentage_91_position_1-106 riboswitch,1600,2,1600_2
query_1601,0,genomicbackground,0,genomicbackground,0.00046576373279094696,1601_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_0_percentage_30_position_81-115 genomicbackground,1601,2,1601_2
query_1602,0,genomicbackground,0,genomicbackground,0.0004494968452490866,1602_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_5_percentage_34_position_76-115 genomicbackground,1602,2,1602_2
query_1603,0,genomicbackground,0,genomicbackground,0.0006088858935981989,1603_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_10_percentage_39_position_71-115 genomicbackground,1603,2,1603_2
query_1604,0,genomicbackground,0,genomicbackground,0.0006138110184110701,1604_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_15_percentage_43_position_66-115 genomicbackground,1604,2,1604_2
query_1605,0,genomicbackground,0,genomicbackground,0.0006544408388435841,1605_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_20_percentage_47_position_61-115 genomicbackground,1605,2,1605_2
query_1606,0,genomicbackground,0,genomicbackground,0.0006736934883520007,1606_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_25_percentage_52_position_56-115 genomicbackground,1606,2,1606_2
query_1607,0,genomicbackground,0,genomicbackground,0.0009434554376639426,1607_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_30_percentage_56_position_51-115 genomicbackground,1607,2,1607_2
query_1608,0,genomicbackground,0,genomicbackground,0.0007865923107601702,1608_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_35_percentage_60_position_46-115 genomicbackground,1608,2,1608_2
query_1609,0,genomicbackground,0,genomicbackground,0.24409647285938263,1609_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_40_percentage_65_position_41-115 genomicbackground,1609,2,1609_2
query_1610,0,genomicbackground,1,riboswitch,0.9042164087295532,1610_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_45_percentage_69_position_36-115 genomicbackground,1610,2,1610_2
query_1611,0,genomicbackground,1,riboswitch,0.9320966601371765,1611_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_50_percentage_73_position_31-115 genomicbackground,1611,2,1611_2
query_1612,1,riboswitch,1,riboswitch,0.967645525932312,1612_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_55_percentage_78_position_26-115 riboswitch,1612,2,1612_2
query_1613,1,riboswitch,1,riboswitch,0.7270244359970093,1613_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_60_percentage_82_position_21-115 riboswitch,1613,2,1613_2
query_1614,1,riboswitch,1,riboswitch,0.9763047695159912,1614_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_65_percentage_86_position_16-115 riboswitch,1614,2,1614_2
query_1615,1,riboswitch,1,riboswitch,0.9625537991523743,1615_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_70_percentage_91_position_11-115 riboswitch,1615,2,1615_2
query_1616,1,riboswitch,1,riboswitch,0.9951399564743042,1616_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_75_percentage_95_position_6-115 riboswitch,1616,2,1616_2
query_1617,1,riboswitch,1,riboswitch,0.9941219687461853,1617_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_80_percentage_99_position_1-115 riboswitch,1617,2,1617_2
query_1618,1,riboswitch,1,riboswitch,0.9982510209083557,1618_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_115_off_85_percentage_96_position_1-111 riboswitch,1618,2,1618_2
query_1619,0,genomicbackground,0,genomicbackground,0.0004686221363954246,1619_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_0_percentage_34_position_81-120 genomicbackground,1619,2,1619_2
query_1620,0,genomicbackground,0,genomicbackground,0.0004640797560568899,1620_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_5_percentage_39_position_76-120 genomicbackground,1620,2,1620_2
query_1621,0,genomicbackground,0,genomicbackground,0.0004946246044710279,1621_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_10_percentage_43_position_71-120 genomicbackground,1621,2,1621_2
query_1622,0,genomicbackground,0,genomicbackground,0.0007554455660283566,1622_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_15_percentage_47_position_66-120 genomicbackground,1622,2,1622_2
query_1623,0,genomicbackground,0,genomicbackground,0.000588727998547256,1623_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_20_percentage_52_position_61-120 genomicbackground,1623,2,1623_2
query_1624,0,genomicbackground,0,genomicbackground,0.0008029540767893195,1624_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_25_percentage_56_position_56-120 genomicbackground,1624,2,1624_2
query_1625,0,genomicbackground,0,genomicbackground,0.000900199927855283,1625_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_30_percentage_60_position_51-120 genomicbackground,1625,2,1625_2
query_1626,0,genomicbackground,0,genomicbackground,0.0007710855570621789,1626_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_35_percentage_65_position_46-120 genomicbackground,1626,2,1626_2
query_1627,0,genomicbackground,0,genomicbackground,0.33010977506637573,1627_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_40_percentage_69_position_41-120 genomicbackground,1627,2,1627_2
query_1628,0,genomicbackground,1,riboswitch,0.8462104201316833,1628_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_45_percentage_73_position_36-120 genomicbackground,1628,2,1628_2
query_1629,1,riboswitch,1,riboswitch,0.9476106762886047,1629_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_50_percentage_78_position_31-120 riboswitch,1629,2,1629_2
query_1630,1,riboswitch,0,genomicbackground,0.2201545238494873,1630_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_55_percentage_82_position_26-120 riboswitch,1630,2,1630_2
query_1631,1,riboswitch,1,riboswitch,0.9695556163787842,1631_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_60_percentage_86_position_21-120 riboswitch,1631,2,1631_2
query_1632,1,riboswitch,1,riboswitch,0.9703599810600281,1632_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_65_percentage_91_position_16-120 riboswitch,1632,2,1632_2
query_1633,1,riboswitch,1,riboswitch,0.995005190372467,1633_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_70_percentage_95_position_11-120 riboswitch,1633,2,1633_2
query_1634,1,riboswitch,1,riboswitch,0.9951091408729553,1634_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_75_percentage_99_position_6-120 riboswitch,1634,2,1634_2
query_1635,1,riboswitch,1,riboswitch,0.9937719702720642,1635_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_120_off_80_percentage_100_position_1-116 riboswitch,1635,2,1635_2
query_1636,0,genomicbackground,0,genomicbackground,0.000478486210340634,1636_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_125_off_0_percentage_39_position_81-125 genomicbackground,1636,2,1636_2
query_1637,0,genomicbackground,0,genomicbackground,0.00047640581033192575,1637_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_125_off_5_percentage_43_position_76-125 genomicbackground,1637,2,1637_2
query_1638,0,genomicbackground,0,genomicbackground,0.0006197367911227047,1638_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_125_off_10_percentage_47_position_71-125 genomicbackground,1638,2,1638_2
query_1639,0,genomicbackground,0,genomicbackground,0.0006735390052199364,1639_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_125_off_15_percentage_52_position_66-125 genomicbackground,1639,2,1639_2
query_1640,0,genomicbackground,0,genomicbackground,0.0006117822485975921,1640_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_125_off_20_percentage_56_position_61-125 genomicbackground,1640,2,1640_2
query_1641,0,genomicbackground,0,genomicbackground,0.0008438231889158487,1641_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_125_off_25_percentage_60_position_56-125 genomicbackground,1641,2,1641_2
query_1642,0,genomicbackground,0,genomicbackground,0.0008560017449781299,1642_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_125_off_30_percentage_65_position_51-125 genomicbackground,1642,2,1642_2
query_1643,0,genomicbackground,0,genomicbackground,0.0008056398946791887,1643_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_125_off_35_percentage_69_position_46-125 genomicbackground,1643,2,1643_2
query_1644,0,genomicbackground,0,genomicbackground,0.2229190617799759,1644_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_125_off_40_percentage_73_position_41-125 genomicbackground,1644,2,1644_2
query_1645,1,riboswitch,1,riboswitch,0.696610689163208,1645_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_125_off_45_percentage_78_position_36-125 riboswitch,1645,2,1645_2
query_1646,1,riboswitch,1,riboswitch,0.7223793864250183,1646_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_125_off_50_percentage_82_position_31-125 riboswitch,1646,2,1646_2
query_1647,1,riboswitch,1,riboswitch,0.9350088834762573,1647_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_125_off_55_percentage_86_position_26-125 riboswitch,1647,2,1647_2
query_1648,1,riboswitch,1,riboswitch,0.9611287713050842,1648_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_125_off_60_percentage_91_position_21-125 riboswitch,1648,2,1648_2
query_1649,1,riboswitch,1,riboswitch,0.9864887595176697,1649_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_125_off_65_percentage_95_position_16-125 riboswitch,1649,2,1649_2
query_1650,1,riboswitch,1,riboswitch,0.9950157999992371,1650_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_125_off_70_percentage_99_position_11-125 riboswitch,1650,2,1650_2
query_1651,1,riboswitch,1,riboswitch,0.9948678016662598,1651_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_125_off_75_percentage_100_position_6-121 riboswitch,1651,2,1651_2
query_1652,0,genomicbackground,0,genomicbackground,0.0004904574598185718,1652_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_130_off_0_percentage_43_position_81-130 genomicbackground,1652,2,1652_2
query_1653,0,genomicbackground,0,genomicbackground,0.0005853116745129228,1653_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_130_off_5_percentage_47_position_76-130 genomicbackground,1653,2,1653_2
query_1654,0,genomicbackground,0,genomicbackground,0.0005736979655921459,1654_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_130_off_10_percentage_52_position_71-130 genomicbackground,1654,2,1654_2
query_1655,0,genomicbackground,0,genomicbackground,0.0007484922534786165,1655_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_130_off_15_percentage_56_position_66-130 genomicbackground,1655,2,1655_2
query_1656,0,genomicbackground,0,genomicbackground,0.000710780790541321,1656_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_130_off_20_percentage_60_position_61-130 genomicbackground,1656,2,1656_2
query_1657,0,genomicbackground,0,genomicbackground,0.0008180654840543866,1657_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_130_off_25_percentage_65_position_56-130 genomicbackground,1657,2,1657_2
query_1658,0,genomicbackground,0,genomicbackground,0.0009322699625045061,1658_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_130_off_30_percentage_69_position_51-130 genomicbackground,1658,2,1658_2
query_1659,0,genomicbackground,0,genomicbackground,0.0007713804370723665,1659_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_130_off_35_percentage_73_position_46-130 genomicbackground,1659,2,1659_2
query_1660,1,riboswitch,0,genomicbackground,0.06619194149971008,1660_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_130_off_40_percentage_78_position_41-130 riboswitch,1660,2,1660_2
query_1661,1,riboswitch,1,riboswitch,0.7519503831863403,1661_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_130_off_45_percentage_82_position_36-130 riboswitch,1661,2,1661_2
query_1662,1,riboswitch,1,riboswitch,0.9632647037506104,1662_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_130_off_50_percentage_86_position_31-130 riboswitch,1662,2,1662_2
query_1663,1,riboswitch,1,riboswitch,0.9093623757362366,1663_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_130_off_55_percentage_91_position_26-130 riboswitch,1663,2,1663_2
query_1664,1,riboswitch,1,riboswitch,0.9822836518287659,1664_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_130_off_60_percentage_95_position_21-130 riboswitch,1664,2,1664_2
query_1665,1,riboswitch,1,riboswitch,0.9882569909095764,1665_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_130_off_65_percentage_99_position_16-130 riboswitch,1665,2,1665_2
query_1666,1,riboswitch,1,riboswitch,0.9947429895401001,1666_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_130_off_70_percentage_100_position_11-126 riboswitch,1666,2,1666_2
query_1667,0,genomicbackground,0,genomicbackground,0.0006062955362722278,1667_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_135_off_0_percentage_47_position_81-135 genomicbackground,1667,2,1667_2
query_1668,0,genomicbackground,0,genomicbackground,0.0005480035906657577,1668_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_135_off_5_percentage_52_position_76-135 genomicbackground,1668,2,1668_2
query_1669,0,genomicbackground,0,genomicbackground,0.0008803961100056767,1669_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_135_off_10_percentage_56_position_71-135 genomicbackground,1669,2,1669_2
query_1670,0,genomicbackground,0,genomicbackground,0.0007880906923674047,1670_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_135_off_15_percentage_60_position_66-135 genomicbackground,1670,2,1670_2
query_1671,0,genomicbackground,0,genomicbackground,0.0007023900980129838,1671_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_135_off_20_percentage_65_position_61-135 genomicbackground,1671,2,1671_2
query_1672,0,genomicbackground,0,genomicbackground,0.0008842322276905179,1672_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_135_off_25_percentage_69_position_56-135 genomicbackground,1672,2,1672_2
query_1673,0,genomicbackground,0,genomicbackground,0.0008645117050036788,1673_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_135_off_30_percentage_73_position_51-135 genomicbackground,1673,2,1673_2
query_1674,1,riboswitch,0,genomicbackground,0.0007992209284566343,1674_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_135_off_35_percentage_78_position_46-135 riboswitch,1674,2,1674_2
query_1675,1,riboswitch,0,genomicbackground,0.09553056210279465,1675_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_135_off_40_percentage_82_position_41-135 riboswitch,1675,2,1675_2
query_1676,1,riboswitch,1,riboswitch,0.971817135810852,1676_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_135_off_45_percentage_86_position_36-135 riboswitch,1676,2,1676_2
query_1677,1,riboswitch,1,riboswitch,0.9509782791137695,1677_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_135_off_50_percentage_91_position_31-135 riboswitch,1677,2,1677_2
query_1678,1,riboswitch,1,riboswitch,0.9668307900428772,1678_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_135_off_55_percentage_95_position_26-135 riboswitch,1678,2,1678_2
query_1679,1,riboswitch,1,riboswitch,0.9852345585823059,1679_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_135_off_60_percentage_99_position_21-135 riboswitch,1679,2,1679_2
query_1680,1,riboswitch,1,riboswitch,0.9869602918624878,1680_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_135_off_65_percentage_100_position_16-131 riboswitch,1680,2,1680_2
query_1681,0,genomicbackground,0,genomicbackground,0.0005643685581162572,1681_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_140_off_0_percentage_52_position_81-140 genomicbackground,1681,2,1681_2
query_1682,0,genomicbackground,0,genomicbackground,0.0005306104430928826,1682_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_140_off_5_percentage_56_position_76-140 genomicbackground,1682,2,1682_2
query_1683,0,genomicbackground,0,genomicbackground,0.00079107447527349,1683_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_140_off_10_percentage_60_position_71-140 genomicbackground,1683,2,1683_2
query_1684,0,genomicbackground,0,genomicbackground,0.0007698720437474549,1684_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_140_off_15_percentage_65_position_66-140 genomicbackground,1684,2,1684_2
query_1685,0,genomicbackground,0,genomicbackground,0.000737688154913485,1685_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_140_off_20_percentage_69_position_61-140 genomicbackground,1685,2,1685_2
query_1686,0,genomicbackground,0,genomicbackground,0.000833375786896795,1686_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_140_off_25_percentage_73_position_56-140 genomicbackground,1686,2,1686_2
query_1687,1,riboswitch,0,genomicbackground,0.0009382360731251538,1687_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_140_off_30_percentage_78_position_51-140 riboswitch,1687,2,1687_2
query_1688,1,riboswitch,0,genomicbackground,0.02203117311000824,1688_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_140_off_35_percentage_82_position_46-140 riboswitch,1688,2,1688_2
query_1689,1,riboswitch,1,riboswitch,0.7568262815475464,1689_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_140_off_40_percentage_86_position_41-140 riboswitch,1689,2,1689_2
query_1690,1,riboswitch,1,riboswitch,0.9618285894393921,1690_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_140_off_45_percentage_91_position_36-140 riboswitch,1690,2,1690_2
query_1691,1,riboswitch,1,riboswitch,0.9595171213150024,1691_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_140_off_50_percentage_95_position_31-140 riboswitch,1691,2,1691_2
query_1692,1,riboswitch,1,riboswitch,0.9753536581993103,1692_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_140_off_55_percentage_99_position_26-140 riboswitch,1692,2,1692_2
query_1693,1,riboswitch,1,riboswitch,0.9833440184593201,1693_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_140_off_60_percentage_100_position_21-136 riboswitch,1693,2,1693_2
query_1694,0,genomicbackground,0,genomicbackground,0.0005415509804151952,1694_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_145_off_0_percentage_56_position_81-145 genomicbackground,1694,2,1694_2
query_1695,0,genomicbackground,0,genomicbackground,0.0007646304438821971,1695_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_145_off_5_percentage_60_position_76-145 genomicbackground,1695,2,1695_2
query_1696,0,genomicbackground,0,genomicbackground,0.0007727363263256848,1696_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_145_off_10_percentage_65_position_71-145 genomicbackground,1696,2,1696_2
query_1697,0,genomicbackground,0,genomicbackground,0.0008095323573797941,1697_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_145_off_15_percentage_69_position_66-145 genomicbackground,1697,2,1697_2
query_1698,0,genomicbackground,0,genomicbackground,0.0007086903206072748,1698_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_145_off_20_percentage_73_position_61-145 genomicbackground,1698,2,1698_2
query_1699,1,riboswitch,0,genomicbackground,0.0009109567035920918,1699_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_145_off_25_percentage_78_position_56-145 riboswitch,1699,2,1699_2
query_1700,1,riboswitch,0,genomicbackground,0.0007683090516366065,1700_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_145_off_30_percentage_82_position_51-145 riboswitch,1700,2,1700_2
query_1701,1,riboswitch,0,genomicbackground,0.05794551596045494,1701_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_145_off_35_percentage_86_position_46-145 riboswitch,1701,2,1701_2
query_1702,1,riboswitch,1,riboswitch,0.6023240685462952,1702_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_145_off_40_percentage_91_position_41-145 riboswitch,1702,2,1702_2
query_1703,1,riboswitch,1,riboswitch,0.9750880002975464,1703_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_145_off_45_percentage_95_position_36-145 riboswitch,1703,2,1703_2
query_1704,1,riboswitch,1,riboswitch,0.9708160758018494,1704_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_145_off_50_percentage_99_position_31-145 riboswitch,1704,2,1704_2
query_1705,1,riboswitch,1,riboswitch,0.9711858630180359,1705_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_145_off_55_percentage_100_position_26-141 riboswitch,1705,2,1705_2
query_1706,0,genomicbackground,0,genomicbackground,0.0007884203223511577,1706_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_150_off_0_percentage_60_position_81-150 genomicbackground,1706,2,1706_2
query_1707,0,genomicbackground,0,genomicbackground,0.0007514074677601457,1707_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_150_off_5_percentage_65_position_76-150 genomicbackground,1707,2,1707_2
query_1708,0,genomicbackground,0,genomicbackground,0.0008243059273809195,1708_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_150_off_10_percentage_69_position_71-150 genomicbackground,1708,2,1708_2
query_1709,0,genomicbackground,0,genomicbackground,0.0007742777233943343,1709_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_150_off_15_percentage_73_position_66-150 genomicbackground,1709,2,1709_2
query_1710,1,riboswitch,0,genomicbackground,0.0007012880523689091,1710_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_150_off_20_percentage_78_position_61-150 riboswitch,1710,2,1710_2
query_1711,1,riboswitch,0,genomicbackground,0.0007926724501885474,1711_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_150_off_25_percentage_82_position_56-150 riboswitch,1711,2,1711_2
query_1712,1,riboswitch,0,genomicbackground,0.015363059937953949,1712_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_150_off_30_percentage_86_position_51-150 riboswitch,1712,2,1712_2
query_1713,1,riboswitch,0,genomicbackground,0.042119089514017105,1713_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_150_off_35_percentage_91_position_46-150 riboswitch,1713,2,1713_2
query_1714,1,riboswitch,1,riboswitch,0.8374732732772827,1714_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_150_off_40_percentage_95_position_41-150 riboswitch,1714,2,1714_2
query_1715,1,riboswitch,1,riboswitch,0.9777895212173462,1715_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_150_off_45_percentage_99_position_36-150 riboswitch,1715,2,1715_2
query_1716,1,riboswitch,1,riboswitch,0.9657217860221863,1716_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_150_off_50_percentage_100_position_31-146 riboswitch,1716,2,1716_2
query_1717,0,genomicbackground,0,genomicbackground,0.0007765990449115634,1717_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_155_off_0_percentage_65_position_81-155 genomicbackground,1717,2,1717_2
query_1718,0,genomicbackground,0,genomicbackground,0.0007986228447407484,1718_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_155_off_5_percentage_69_position_76-155 genomicbackground,1718,2,1718_2
query_1719,0,genomicbackground,0,genomicbackground,0.0007803694461472332,1719_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_155_off_10_percentage_73_position_71-155 genomicbackground,1719,2,1719_2
query_1720,1,riboswitch,0,genomicbackground,0.0006525169592350721,1720_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_155_off_15_percentage_78_position_66-155 riboswitch,1720,2,1720_2
query_1721,1,riboswitch,0,genomicbackground,0.0006598687032237649,1721_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_155_off_20_percentage_82_position_61-155 riboswitch,1721,2,1721_2
query_1722,1,riboswitch,0,genomicbackground,0.005888024345040321,1722_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_155_off_25_percentage_86_position_56-155 riboswitch,1722,2,1722_2
query_1723,1,riboswitch,0,genomicbackground,0.0009535497520118952,1723_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_155_off_30_percentage_91_position_51-155 riboswitch,1723,2,1723_2
query_1724,1,riboswitch,0,genomicbackground,0.0011992333456873894,1724_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_155_off_35_percentage_95_position_46-155 riboswitch,1724,2,1724_2
query_1725,1,riboswitch,1,riboswitch,0.8523997068405151,1725_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_155_off_40_percentage_99_position_41-155 riboswitch,1725,2,1725_2
query_1726,1,riboswitch,1,riboswitch,0.9752251505851746,1726_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_155_off_45_percentage_100_position_36-151 riboswitch,1726,2,1726_2
query_1727,0,genomicbackground,0,genomicbackground,0.0008336559985764325,1727_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_160_off_0_percentage_69_position_81-160 genomicbackground,1727,2,1727_2
query_1728,0,genomicbackground,0,genomicbackground,0.0007590925670228899,1728_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_160_off_5_percentage_73_position_76-160 genomicbackground,1728,2,1728_2
query_1729,1,riboswitch,0,genomicbackground,0.000838960986584425,1729_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_160_off_10_percentage_78_position_71-160 riboswitch,1729,2,1729_2
query_1730,1,riboswitch,0,genomicbackground,0.0007142122485674918,1730_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_160_off_15_percentage_82_position_66-160 riboswitch,1730,2,1730_2
query_1731,1,riboswitch,0,genomicbackground,0.0010004066862165928,1731_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_160_off_20_percentage_86_position_61-160 riboswitch,1731,2,1731_2
query_1732,1,riboswitch,0,genomicbackground,0.001002347795292735,1732_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_160_off_25_percentage_91_position_56-160 riboswitch,1732,2,1732_2
query_1733,1,riboswitch,0,genomicbackground,0.002969474531710148,1733_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_160_off_30_percentage_95_position_51-160 riboswitch,1733,2,1733_2
query_1734,1,riboswitch,0,genomicbackground,0.0014214226976037025,1734_2_RF01056_2_NC_000913.3_4467215-4467731_ext_120-320_int_160_off_35_percentage_99_position_46-160 riboswitch,1734,2,1734_2
