>1_7	p_riboswitch=0.056161
>1524_7	p_riboswitch=0.595112
>1525_7	p_riboswitch=0.973011
>1526_7	p_riboswitch=0.994111
>1527_7	p_riboswitch=0.998890
>1528_7	p_riboswitch=0.997187
>1529_7	p_riboswitch=0.997844
>1530_7	p_riboswitch=0.997459
>1531_7	p_riboswitch=0.995171
>1532_7	p_riboswitch=0.996218
>1533_7	p_riboswitch=0.998621
>1534_7	p_riboswitch=0.998345
>1535_7	p_riboswitch=0.998068
>1536_7	p_riboswitch=0.997892
>1537_7	p_riboswitch=0.997321
>1538_7	p_riboswitch=0.997761
>1539_7	p_riboswitch=0.999064
>1540_7	p_riboswitch=0.920251
>1541_7	p_riboswitch=0.885622
>1542_7	p_riboswitch=0.036662
>1543_7	p_riboswitch=0.015703
>1544_7	p_riboswitch=0.015335
>1545_7	p_riboswitch=0.383724
>1546_7	p_riboswitch=0.842201
>1547_7	p_riboswitch=0.987400
>1548_7	p_riboswitch=0.998275
>1549_7	p_riboswitch=0.999124
>1550_7	p_riboswitch=0.997904
>1551_7	p_riboswitch=0.996647
>1552_7	p_riboswitch=0.997432
>1553_7	p_riboswitch=0.995457
>1554_7	p_riboswitch=0.998192
>1555_7	p_riboswitch=0.999161
>1556_7	p_riboswitch=0.997819
>1557_7	p_riboswitch=0.997957
>1558_7	p_riboswitch=0.998043
>1559_7	p_riboswitch=0.998115
>1560_7	p_riboswitch=0.997598
>1561_7	p_riboswitch=0.998647
>1562_7	p_riboswitch=0.933590
>1563_7	p_riboswitch=0.009967
>1564_7	p_riboswitch=0.019288
>1565_7	p_riboswitch=0.074667
>1566_7	p_riboswitch=0.991998
>1567_7	p_riboswitch=0.946189
>1568_7	p_riboswitch=0.997857
>1569_7	p_riboswitch=0.998759
>1570_7	p_riboswitch=0.996736
>1571_7	p_riboswitch=0.997741
>1572_7	p_riboswitch=0.997319
>1573_7	p_riboswitch=0.997066
>1574_7	p_riboswitch=0.996215
>1575_7	p_riboswitch=0.998100
>1576_7	p_riboswitch=0.998932
>1577_7	p_riboswitch=0.997709
>1578_7	p_riboswitch=0.999735
>1579_7	p_riboswitch=0.997736
>1580_7	p_riboswitch=0.998065
>1581_7	p_riboswitch=0.998379
>1582_7	p_riboswitch=0.990723
>1583_7	p_riboswitch=0.011103
>1584_7	p_riboswitch=0.942448
>1585_7	p_riboswitch=0.952149
>1586_7	p_riboswitch=0.526991
>1587_7	p_riboswitch=0.910578
>1588_7	p_riboswitch=0.998937
>1589_7	p_riboswitch=0.996904
>1590_7	p_riboswitch=0.996203
>1591_7	p_riboswitch=0.998137
>1592_7	p_riboswitch=0.996703
>1593_7	p_riboswitch=0.997458
>1594_7	p_riboswitch=0.998471
>1595_7	p_riboswitch=0.997668
>1596_7	p_riboswitch=0.998901
>1597_7	p_riboswitch=0.999115
>1598_7	p_riboswitch=0.997998
>1599_7	p_riboswitch=0.997345
>1600_7	p_riboswitch=0.996925
>1601_7	p_riboswitch=0.993698
>1602_7	p_riboswitch=0.914515
>1603_7	p_riboswitch=0.985907
>1604_7	p_riboswitch=0.076034
>1605_7	p_riboswitch=0.039541
>1606_7	p_riboswitch=0.998875
>1607_7	p_riboswitch=0.997167
>1608_7	p_riboswitch=0.999114
>1609_7	p_riboswitch=0.999346
>1610_7	p_riboswitch=0.997948
>1611_7	p_riboswitch=0.997139
>1612_7	p_riboswitch=0.997957
>1613_7	p_riboswitch=0.997199
>1614_7	p_riboswitch=0.998040
>1615_7	p_riboswitch=0.997907
>1616_7	p_riboswitch=0.999165
>1617_7	p_riboswitch=0.997935
>1618_7	p_riboswitch=0.995422
>1619_7	p_riboswitch=0.992711
>1620_7	p_riboswitch=0.964518
>1621_7	p_riboswitch=0.987575
>1622_7	p_riboswitch=0.077788
>1623_7	p_riboswitch=0.982532
>1624_7	p_riboswitch=0.996804
>1625_7	p_riboswitch=0.999205
>1626_7	p_riboswitch=0.999116
>1627_7	p_riboswitch=0.998104
>1628_7	p_riboswitch=0.998178
>1629_7	p_riboswitch=0.997812
>1630_7	p_riboswitch=0.997993
>1631_7	p_riboswitch=0.997554
>1632_7	p_riboswitch=0.999045
>1633_7	p_riboswitch=0.998669
>1634_7	p_riboswitch=0.997627
>1635_7	p_riboswitch=0.999669
>1636_7	p_riboswitch=0.995895
>1637_7	p_riboswitch=0.983279
>1638_7	p_riboswitch=0.029928
>1639_7	p_riboswitch=0.191488
>1640_7	p_riboswitch=0.992157
>1641_7	p_riboswitch=0.999187
>1642_7	p_riboswitch=0.999199
>1643_7	p_riboswitch=0.998211
>1644_7	p_riboswitch=0.998310
>1645_7	p_riboswitch=0.998240
>1646_7	p_riboswitch=0.997726
>1647_7	p_riboswitch=0.997914
>1648_7	p_riboswitch=0.994295
>1649_7	p_riboswitch=0.997492
>1650_7	p_riboswitch=0.998666
>1651_7	p_riboswitch=0.998776
>1652_7	p_riboswitch=0.998591
>1653_7	p_riboswitch=0.448251
>1654_7	p_riboswitch=0.280273
>1655_7	p_riboswitch=0.995987
>1656_7	p_riboswitch=0.994810
>1657_7	p_riboswitch=0.999174
>1658_7	p_riboswitch=0.998394
>1659_7	p_riboswitch=0.998382
>1660_7	p_riboswitch=0.998357
>1661_7	p_riboswitch=0.998275
>1662_7	p_riboswitch=0.997645
>1663_7	p_riboswitch=0.996957
>1664_7	p_riboswitch=0.996717
>1665_7	p_riboswitch=0.997371
>1666_7	p_riboswitch=0.997641
>1667_7	p_riboswitch=0.998366
>1668_7	p_riboswitch=0.125226
>1669_7	p_riboswitch=0.653190
>1670_7	p_riboswitch=0.733431
>1671_7	p_riboswitch=0.995455
>1672_7	p_riboswitch=0.998285
>1673_7	p_riboswitch=0.998519
>1674_7	p_riboswitch=0.998353
>1675_7	p_riboswitch=0.998374
>1676_7	p_riboswitch=0.997703
>1677_7	p_riboswitch=0.996846
>1678_7	p_riboswitch=0.997111
>1679_7	p_riboswitch=0.996102
>1680_7	p_riboswitch=0.994750
>1681_7	p_riboswitch=0.998734
>1682_7	p_riboswitch=0.996189
>1683_7	p_riboswitch=0.998945
>1684_7	p_riboswitch=0.991798
>1685_7	p_riboswitch=0.995824
>1686_7	p_riboswitch=0.995885
>1687_7	p_riboswitch=0.998452
>1688_7	p_riboswitch=0.997869
>1689_7	p_riboswitch=0.997037
>1690_7	p_riboswitch=0.996968
>1691_7	p_riboswitch=0.997467
>1692_7	p_riboswitch=0.996758
>1693_7	p_riboswitch=0.995423
>1694_7	p_riboswitch=0.998704
>1695_7	p_riboswitch=0.994619
>1696_7	p_riboswitch=0.998952
>1697_7	p_riboswitch=0.993104
>1698_7	p_riboswitch=0.996275
>1699_7	p_riboswitch=0.995305
>1700_7	p_riboswitch=0.997682
>1701_7	p_riboswitch=0.995957
>1702_7	p_riboswitch=0.997223
>1703_7	p_riboswitch=0.997949
>1704_7	p_riboswitch=0.996471
>1705_7	p_riboswitch=0.992691
>1706_7	p_riboswitch=0.998587
>1707_7	p_riboswitch=0.535536
>1708_7	p_riboswitch=0.989395
>1709_7	p_riboswitch=0.994175
>1710_7	p_riboswitch=0.997593
>1711_7	p_riboswitch=0.997808
>1712_7	p_riboswitch=0.995451
>1713_7	p_riboswitch=0.998326
>1714_7	p_riboswitch=0.998207
>1715_7	p_riboswitch=0.996544
>1716_7	p_riboswitch=0.994724
>1717_7	p_riboswitch=0.998956
>1718_7	p_riboswitch=0.727228
>1719_7	p_riboswitch=0.993599
>1720_7	p_riboswitch=0.995332
>1721_7	p_riboswitch=0.995565
>1722_7	p_riboswitch=0.997777
>1723_7	p_riboswitch=0.998331
>1724_7	p_riboswitch=0.997428
>1725_7	p_riboswitch=0.996069
>1726_7	p_riboswitch=0.995898
>1727_7	p_riboswitch=0.998981
>1728_7	p_riboswitch=0.850784
>1729_7	p_riboswitch=0.991574
>1730_7	p_riboswitch=0.990041
>1731_7	p_riboswitch=0.994240
>1732_7	p_riboswitch=0.997999
>1733_7	p_riboswitch=0.997014
>1734_7	p_riboswitch=0.995017
>1735_7	p_riboswitch=0.995465
>1736_7	p_riboswitch=0.999009
>1737_7	p_riboswitch=0.986848
>1738_7	p_riboswitch=0.993814
>1739_7	p_riboswitch=0.984617
>1740_7	p_riboswitch=0.998644
>1741_7	p_riboswitch=0.994006
>1742_7	p_riboswitch=0.993689
>1743_7	p_riboswitch=0.994424
>1744_7	p_riboswitch=0.998984
>1745_7	p_riboswitch=0.961366
>1746_7	p_riboswitch=0.993996
>1747_7	p_riboswitch=0.997739
>1748_7	p_riboswitch=0.994184
>1749_7	p_riboswitch=0.927524
>1750_7	p_riboswitch=0.989633
>1751_7	p_riboswitch=0.998773
>1752_7	p_riboswitch=0.971893
>1753_7	p_riboswitch=0.992845
>1754_7	p_riboswitch=0.987385
>1755_7	p_riboswitch=0.993876
>1756_7	p_riboswitch=0.981484
>1757_7	p_riboswitch=0.998417
>1758_7	p_riboswitch=0.187714
>1759_7	p_riboswitch=0.993577
>1760_7	p_riboswitch=0.986205
>1761_7	p_riboswitch=0.988434
>1762_7	p_riboswitch=0.998201
>1763_7	p_riboswitch=0.462106
>1764_7	p_riboswitch=0.992622
>1765_7	p_riboswitch=0.964026
>1766_7	p_riboswitch=0.998432
>1767_7	p_riboswitch=0.393512
>1768_7	p_riboswitch=0.976346
>1769_7	p_riboswitch=0.997521
>1770_7	p_riboswitch=0.305889
>1771_7	p_riboswitch=0.997582
>1772_7	p_riboswitch=0.030153
>1773_7	p_riboswitch=0.595112
>1774_7	p_riboswitch=0.973011
>1775_7	p_riboswitch=0.994111
>1776_7	p_riboswitch=0.998890
>1777_7	p_riboswitch=0.997187
>1778_7	p_riboswitch=0.997844
>1779_7	p_riboswitch=0.997459
>1780_7	p_riboswitch=0.995171
>1781_7	p_riboswitch=0.996218
>1782_7	p_riboswitch=0.998621
>1783_7	p_riboswitch=0.998345
>1784_7	p_riboswitch=0.998068
>1785_7	p_riboswitch=0.997892
>1786_7	p_riboswitch=0.997321
>1787_7	p_riboswitch=0.997761
>1788_7	p_riboswitch=0.999064
>1789_7	p_riboswitch=0.920251
>1790_7	p_riboswitch=0.995110
>1791_7	p_riboswitch=0.994863
>1792_7	p_riboswitch=0.907545
>1793_7	p_riboswitch=0.030918
>1794_7	p_riboswitch=0.383724
>1795_7	p_riboswitch=0.842201
>1796_7	p_riboswitch=0.987400
>1797_7	p_riboswitch=0.998275
>1798_7	p_riboswitch=0.999124
>1799_7	p_riboswitch=0.997904
>1800_7	p_riboswitch=0.996647
>1801_7	p_riboswitch=0.997432
>1802_7	p_riboswitch=0.995457
>1803_7	p_riboswitch=0.998192
>1804_7	p_riboswitch=0.999161
>1805_7	p_riboswitch=0.997819
>1806_7	p_riboswitch=0.997957
>1807_7	p_riboswitch=0.998043
>1808_7	p_riboswitch=0.998115
>1809_7	p_riboswitch=0.997598
>1810_7	p_riboswitch=0.998647
>1811_7	p_riboswitch=0.995769
>1812_7	p_riboswitch=0.996124
>1813_7	p_riboswitch=0.983532
>1814_7	p_riboswitch=0.955287
>1815_7	p_riboswitch=0.991998
>1816_7	p_riboswitch=0.946189
>1817_7	p_riboswitch=0.997857
>1818_7	p_riboswitch=0.998759
>1819_7	p_riboswitch=0.996736
>1820_7	p_riboswitch=0.997741
>1821_7	p_riboswitch=0.997319
>1822_7	p_riboswitch=0.997066
>1823_7	p_riboswitch=0.996215
>1824_7	p_riboswitch=0.998100
>1825_7	p_riboswitch=0.998932
>1826_7	p_riboswitch=0.997709
>1827_7	p_riboswitch=0.999735
>1828_7	p_riboswitch=0.997736
>1829_7	p_riboswitch=0.998065
>1830_7	p_riboswitch=0.998379
>1831_7	p_riboswitch=0.998852
>1832_7	p_riboswitch=0.996434
>1833_7	p_riboswitch=0.996953
>1834_7	p_riboswitch=0.987483
>1835_7	p_riboswitch=0.526991
>1836_7	p_riboswitch=0.910578
>1837_7	p_riboswitch=0.998937
>1838_7	p_riboswitch=0.996904
>1839_7	p_riboswitch=0.996203
>1840_7	p_riboswitch=0.998137
>1841_7	p_riboswitch=0.996703
>1842_7	p_riboswitch=0.997458
>1843_7	p_riboswitch=0.998471
>1844_7	p_riboswitch=0.997668
>1845_7	p_riboswitch=0.998901
>1846_7	p_riboswitch=0.999115
>1847_7	p_riboswitch=0.997998
>1848_7	p_riboswitch=0.997345
>1849_7	p_riboswitch=0.996925
>1850_7	p_riboswitch=0.998562
>1851_7	p_riboswitch=0.998961
>1852_7	p_riboswitch=0.997051
>1853_7	p_riboswitch=0.997092
>1854_7	p_riboswitch=0.039541
>1855_7	p_riboswitch=0.998875
>1856_7	p_riboswitch=0.997167
>1857_7	p_riboswitch=0.999114
>1858_7	p_riboswitch=0.999346
>1859_7	p_riboswitch=0.997948
>1860_7	p_riboswitch=0.997139
>1861_7	p_riboswitch=0.997957
>1862_7	p_riboswitch=0.997199
>1863_7	p_riboswitch=0.998040
>1864_7	p_riboswitch=0.997907
>1865_7	p_riboswitch=0.999165
>1866_7	p_riboswitch=0.997935
>1867_7	p_riboswitch=0.995422
>1868_7	p_riboswitch=0.997758
>1869_7	p_riboswitch=0.997427
>1870_7	p_riboswitch=0.998827
>1871_7	p_riboswitch=0.997187
>1872_7	p_riboswitch=0.982532
>1873_7	p_riboswitch=0.996804
>1874_7	p_riboswitch=0.999205
>1875_7	p_riboswitch=0.999116
>1876_7	p_riboswitch=0.998104
>1877_7	p_riboswitch=0.998178
>1878_7	p_riboswitch=0.997812
>1879_7	p_riboswitch=0.997993
>1880_7	p_riboswitch=0.997554
>1881_7	p_riboswitch=0.999045
>1882_7	p_riboswitch=0.998669
>1883_7	p_riboswitch=0.997627
>1884_7	p_riboswitch=0.999669
>1885_7	p_riboswitch=0.997092
>1886_7	p_riboswitch=0.997942
>1887_7	p_riboswitch=0.998541
>1888_7	p_riboswitch=0.998711
>1889_7	p_riboswitch=0.992157
>1890_7	p_riboswitch=0.999187
>1891_7	p_riboswitch=0.999199
>1892_7	p_riboswitch=0.998211
>1893_7	p_riboswitch=0.998310
>1894_7	p_riboswitch=0.998240
>1895_7	p_riboswitch=0.997726
>1896_7	p_riboswitch=0.997914
>1897_7	p_riboswitch=0.994295
>1898_7	p_riboswitch=0.997492
>1899_7	p_riboswitch=0.998666
>1900_7	p_riboswitch=0.998776
>1901_7	p_riboswitch=0.999749
>1902_7	p_riboswitch=0.997852
>1903_7	p_riboswitch=0.996795
>1904_7	p_riboswitch=0.998541
>1905_7	p_riboswitch=0.994810
>1906_7	p_riboswitch=0.999174
>1907_7	p_riboswitch=0.998394
>1908_7	p_riboswitch=0.998382
>1909_7	p_riboswitch=0.998357
>1910_7	p_riboswitch=0.998275
>1911_7	p_riboswitch=0.997645
>1912_7	p_riboswitch=0.996957
>1913_7	p_riboswitch=0.996717
>1914_7	p_riboswitch=0.997371
>1915_7	p_riboswitch=0.997641
>1916_7	p_riboswitch=0.999057
>1917_7	p_riboswitch=0.998229
>1918_7	p_riboswitch=0.995841
>1919_7	p_riboswitch=0.996847
>1920_7	p_riboswitch=0.995455
>1921_7	p_riboswitch=0.998285
>1922_7	p_riboswitch=0.998519
>1923_7	p_riboswitch=0.998353
>1924_7	p_riboswitch=0.998374
>1925_7	p_riboswitch=0.997703
>1926_7	p_riboswitch=0.996846
>1927_7	p_riboswitch=0.997111
>1928_7	p_riboswitch=0.996102
>1929_7	p_riboswitch=0.994750
>1930_7	p_riboswitch=0.998497
>1931_7	p_riboswitch=0.997992
>1932_7	p_riboswitch=0.997385
>1933_7	p_riboswitch=0.996262
>1934_7	p_riboswitch=0.995824
>1935_7	p_riboswitch=0.995885
>1936_7	p_riboswitch=0.998452
>1937_7	p_riboswitch=0.997869
>1938_7	p_riboswitch=0.997037
>1939_7	p_riboswitch=0.996968
>1940_7	p_riboswitch=0.997467
>1941_7	p_riboswitch=0.996758
>1942_7	p_riboswitch=0.995423
>1943_7	p_riboswitch=0.996769
>1944_7	p_riboswitch=0.999123
>1945_7	p_riboswitch=0.996821
>1946_7	p_riboswitch=0.997433
>1947_7	p_riboswitch=0.996275
>1948_7	p_riboswitch=0.995305
>1949_7	p_riboswitch=0.997682
>1950_7	p_riboswitch=0.995957
>1951_7	p_riboswitch=0.997223
>1952_7	p_riboswitch=0.997949
>1953_7	p_riboswitch=0.996471
>1954_7	p_riboswitch=0.992691
>1955_7	p_riboswitch=0.996062
>1956_7	p_riboswitch=0.997682
>1957_7	p_riboswitch=0.998791
>1958_7	p_riboswitch=0.996941
>1959_7	p_riboswitch=0.997593
>1960_7	p_riboswitch=0.997808
>1961_7	p_riboswitch=0.995451
>1962_7	p_riboswitch=0.998326
>1963_7	p_riboswitch=0.998207
>1964_7	p_riboswitch=0.996544
>1965_7	p_riboswitch=0.994724
>1966_7	p_riboswitch=0.995499
>1967_7	p_riboswitch=0.996093
>1968_7	p_riboswitch=0.996541
>1969_7	p_riboswitch=0.998803
>1970_7	p_riboswitch=0.995565
>1971_7	p_riboswitch=0.997777
>1972_7	p_riboswitch=0.998331
>1973_7	p_riboswitch=0.997428
>1974_7	p_riboswitch=0.996069
>1975_7	p_riboswitch=0.995898
>1976_7	p_riboswitch=0.995925
>1977_7	p_riboswitch=0.996561
>1978_7	p_riboswitch=0.997686
>1979_7	p_riboswitch=0.996559
>1980_7	p_riboswitch=0.994240
>1981_7	p_riboswitch=0.997999
>1982_7	p_riboswitch=0.997014
>1983_7	p_riboswitch=0.995017
>1984_7	p_riboswitch=0.995465
>1985_7	p_riboswitch=0.996694
>1986_7	p_riboswitch=0.996159
>1987_7	p_riboswitch=0.994846
>1988_7	p_riboswitch=0.997700
>1989_7	p_riboswitch=0.998644
>1990_7	p_riboswitch=0.994006
>1991_7	p_riboswitch=0.993689
>1992_7	p_riboswitch=0.994424
>1993_7	p_riboswitch=0.995690
>1994_7	p_riboswitch=0.997993
>1995_7	p_riboswitch=0.996328
>1996_7	p_riboswitch=0.994584
>1997_7	p_riboswitch=0.994184
>1998_7	p_riboswitch=0.927524
>1999_7	p_riboswitch=0.989633
>2000_7	p_riboswitch=0.994583
>2001_7	p_riboswitch=0.995836
>2002_7	p_riboswitch=0.997171
>2003_7	p_riboswitch=0.996168
>2004_7	p_riboswitch=0.993876
>2005_7	p_riboswitch=0.981484
>2006_7	p_riboswitch=0.994750
>2007_7	p_riboswitch=0.995351
>2008_7	p_riboswitch=0.994682
>2009_7	p_riboswitch=0.997266
>2010_7	p_riboswitch=0.988434
>2011_7	p_riboswitch=0.993986
>2012_7	p_riboswitch=0.992629
>2013_7	p_riboswitch=0.993414
>2014_7	p_riboswitch=0.994245
>2015_7	p_riboswitch=0.994779
>2016_7	p_riboswitch=0.990683
>2017_7	p_riboswitch=0.987237
>2018_7	p_riboswitch=0.993300
>2019_7	p_riboswitch=0.991216
>2020_7	p_riboswitch=0.982441
>2021_7	p_riboswitch=0.987320
>2022_7	p_riboswitch=0.984711
>2023_7	p_riboswitch=0.886869
>2024_7	p_riboswitch=0.972771
>2025_7	p_riboswitch=0.998890
>2026_7	p_riboswitch=0.997187
>2027_7	p_riboswitch=0.997844
>2028_7	p_riboswitch=0.997459
>2029_7	p_riboswitch=0.995171
>2030_7	p_riboswitch=0.996218
>2031_7	p_riboswitch=0.998621
>2032_7	p_riboswitch=0.998345
>2033_7	p_riboswitch=0.998068
>2034_7	p_riboswitch=0.997892
>2035_7	p_riboswitch=0.997321
>2036_7	p_riboswitch=0.997761
>2037_7	p_riboswitch=0.999064
>2038_7	p_riboswitch=0.920251
>2039_7	p_riboswitch=0.995110
>2040_7	p_riboswitch=0.994863
>2041_7	p_riboswitch=0.907545
>2042_7	p_riboswitch=0.030918
>2043_7	p_riboswitch=0.217069
>2044_7	p_riboswitch=0.498903
>2045_7	p_riboswitch=0.145814
>2046_7	p_riboswitch=0.145508
>2047_7	p_riboswitch=0.999124
>2048_7	p_riboswitch=0.997904
>2049_7	p_riboswitch=0.996647
>2050_7	p_riboswitch=0.997432
>2051_7	p_riboswitch=0.995457
>2052_7	p_riboswitch=0.998192
>2053_7	p_riboswitch=0.999161
>2054_7	p_riboswitch=0.997819
>2055_7	p_riboswitch=0.997957
>2056_7	p_riboswitch=0.998043
>2057_7	p_riboswitch=0.998115
>2058_7	p_riboswitch=0.997598
>2059_7	p_riboswitch=0.998647
>2060_7	p_riboswitch=0.995769
>2061_7	p_riboswitch=0.996124
>2062_7	p_riboswitch=0.983532
>2063_7	p_riboswitch=0.955287
>2064_7	p_riboswitch=0.068447
>2065_7	p_riboswitch=0.255046
>2066_7	p_riboswitch=0.535021
>2067_7	p_riboswitch=0.203996
>2068_7	p_riboswitch=0.996736
>2069_7	p_riboswitch=0.997741
>2070_7	p_riboswitch=0.997319
>2071_7	p_riboswitch=0.997066
>2072_7	p_riboswitch=0.996215
>2073_7	p_riboswitch=0.998100
>2074_7	p_riboswitch=0.998932
>2075_7	p_riboswitch=0.997709
>2076_7	p_riboswitch=0.999735
>2077_7	p_riboswitch=0.997736
>2078_7	p_riboswitch=0.998065
>2079_7	p_riboswitch=0.998379
>2080_7	p_riboswitch=0.998852
>2081_7	p_riboswitch=0.996434
>2082_7	p_riboswitch=0.996953
>2083_7	p_riboswitch=0.987483
>2084_7	p_riboswitch=0.948637
>2085_7	p_riboswitch=0.107362
>2086_7	p_riboswitch=0.619031
>2087_7	p_riboswitch=0.744857
>2088_7	p_riboswitch=0.996203
>2089_7	p_riboswitch=0.998137
>2090_7	p_riboswitch=0.996703
>2091_7	p_riboswitch=0.997458
>2092_7	p_riboswitch=0.998471
>2093_7	p_riboswitch=0.997668
>2094_7	p_riboswitch=0.998901
>2095_7	p_riboswitch=0.999115
>2096_7	p_riboswitch=0.997998
>2097_7	p_riboswitch=0.997345
>2098_7	p_riboswitch=0.996925
>2099_7	p_riboswitch=0.998562
>2100_7	p_riboswitch=0.998961
>2101_7	p_riboswitch=0.997051
>2102_7	p_riboswitch=0.997092
>2103_7	p_riboswitch=0.992482
>2104_7	p_riboswitch=0.958048
>2105_7	p_riboswitch=0.100067
>2106_7	p_riboswitch=0.608797
>2107_7	p_riboswitch=0.999346
>2108_7	p_riboswitch=0.997948
>2109_7	p_riboswitch=0.997139
>2110_7	p_riboswitch=0.997957
>2111_7	p_riboswitch=0.997199
>2112_7	p_riboswitch=0.998040
>2113_7	p_riboswitch=0.997907
>2114_7	p_riboswitch=0.999165
>2115_7	p_riboswitch=0.997935
>2116_7	p_riboswitch=0.995422
>2117_7	p_riboswitch=0.997758
>2118_7	p_riboswitch=0.997427
>2119_7	p_riboswitch=0.998827
>2120_7	p_riboswitch=0.997187
>2121_7	p_riboswitch=0.994788
>2122_7	p_riboswitch=0.992281
>2123_7	p_riboswitch=0.969798
>2124_7	p_riboswitch=0.778152
>2125_7	p_riboswitch=0.998104
>2126_7	p_riboswitch=0.998178
>2127_7	p_riboswitch=0.997812
>2128_7	p_riboswitch=0.997993
>2129_7	p_riboswitch=0.997554
>2130_7	p_riboswitch=0.999045
>2131_7	p_riboswitch=0.998669
>2132_7	p_riboswitch=0.997627
>2133_7	p_riboswitch=0.999669
>2134_7	p_riboswitch=0.997092
>2135_7	p_riboswitch=0.997942
>2136_7	p_riboswitch=0.998541
>2137_7	p_riboswitch=0.998711
>2138_7	p_riboswitch=0.994218
>2139_7	p_riboswitch=0.997591
>2140_7	p_riboswitch=0.980564
>2141_7	p_riboswitch=0.979708
>2142_7	p_riboswitch=0.998310
>2143_7	p_riboswitch=0.998240
>2144_7	p_riboswitch=0.997726
>2145_7	p_riboswitch=0.997914
>2146_7	p_riboswitch=0.994295
>2147_7	p_riboswitch=0.997492
>2148_7	p_riboswitch=0.998666
>2149_7	p_riboswitch=0.998776
>2150_7	p_riboswitch=0.999749
>2151_7	p_riboswitch=0.997852
>2152_7	p_riboswitch=0.996795
>2153_7	p_riboswitch=0.998541
>2154_7	p_riboswitch=0.998800
>2155_7	p_riboswitch=0.993936
>2156_7	p_riboswitch=0.995651
>2157_7	p_riboswitch=0.990010
>2158_7	p_riboswitch=0.998357
>2159_7	p_riboswitch=0.998275
>2160_7	p_riboswitch=0.997645
>2161_7	p_riboswitch=0.996957
>2162_7	p_riboswitch=0.996717
>2163_7	p_riboswitch=0.997371
>2164_7	p_riboswitch=0.997641
>2165_7	p_riboswitch=0.999057
>2166_7	p_riboswitch=0.998229
>2167_7	p_riboswitch=0.995841
>2168_7	p_riboswitch=0.996847
>2169_7	p_riboswitch=0.997291
>2170_7	p_riboswitch=0.998742
>2171_7	p_riboswitch=0.995714
>2172_7	p_riboswitch=0.995431
>2173_7	p_riboswitch=0.998374
>2174_7	p_riboswitch=0.997703
>2175_7	p_riboswitch=0.996846
>2176_7	p_riboswitch=0.997111
>2177_7	p_riboswitch=0.996102
>2178_7	p_riboswitch=0.994750
>2179_7	p_riboswitch=0.998497
>2180_7	p_riboswitch=0.997992
>2181_7	p_riboswitch=0.997385
>2182_7	p_riboswitch=0.996262
>2183_7	p_riboswitch=0.996844
>2184_7	p_riboswitch=0.997253
>2185_7	p_riboswitch=0.998858
>2186_7	p_riboswitch=0.995474
>2187_7	p_riboswitch=0.997037
>2188_7	p_riboswitch=0.996968
>2189_7	p_riboswitch=0.997467
>2190_7	p_riboswitch=0.996758
>2191_7	p_riboswitch=0.995423
>2192_7	p_riboswitch=0.996769
>2193_7	p_riboswitch=0.999123
>2194_7	p_riboswitch=0.996821
>2195_7	p_riboswitch=0.997433
>2196_7	p_riboswitch=0.996095
>2197_7	p_riboswitch=0.996870
>2198_7	p_riboswitch=0.998076
>2199_7	p_riboswitch=0.998842
>2200_7	p_riboswitch=0.997223
>2201_7	p_riboswitch=0.997949
>2202_7	p_riboswitch=0.996471
>2203_7	p_riboswitch=0.992691
>2204_7	p_riboswitch=0.996062
>2205_7	p_riboswitch=0.997682
>2206_7	p_riboswitch=0.998791
>2207_7	p_riboswitch=0.996941
>2208_7	p_riboswitch=0.997323
>2209_7	p_riboswitch=0.998642
>2210_7	p_riboswitch=0.996774
>2211_7	p_riboswitch=0.998100
>2212_7	p_riboswitch=0.998207
>2213_7	p_riboswitch=0.996544
>2214_7	p_riboswitch=0.994724
>2215_7	p_riboswitch=0.995499
>2216_7	p_riboswitch=0.996093
>2217_7	p_riboswitch=0.996541
>2218_7	p_riboswitch=0.998803
>2219_7	p_riboswitch=0.996777
>2220_7	p_riboswitch=0.998838
>2221_7	p_riboswitch=0.998684
>2222_7	p_riboswitch=0.997604
>2223_7	p_riboswitch=0.996069
>2224_7	p_riboswitch=0.995898
>2225_7	p_riboswitch=0.995925
>2226_7	p_riboswitch=0.996561
>2227_7	p_riboswitch=0.997686
>2228_7	p_riboswitch=0.996559
>2229_7	p_riboswitch=0.997956
>2230_7	p_riboswitch=0.998718
>2231_7	p_riboswitch=0.998865
>2232_7	p_riboswitch=0.998691
>2233_7	p_riboswitch=0.995465
>2234_7	p_riboswitch=0.996694
>2235_7	p_riboswitch=0.996159
>2236_7	p_riboswitch=0.994846
>2237_7	p_riboswitch=0.997700
>2238_7	p_riboswitch=0.995071
>2239_7	p_riboswitch=0.998006
>2240_7	p_riboswitch=0.998748
>2241_7	p_riboswitch=0.998864
>2242_7	p_riboswitch=0.995690
>2243_7	p_riboswitch=0.997993
>2244_7	p_riboswitch=0.996328
>2245_7	p_riboswitch=0.994584
>2246_7	p_riboswitch=0.993762
>2247_7	p_riboswitch=0.995142
>2248_7	p_riboswitch=0.998034
>2249_7	p_riboswitch=0.998751
>2250_7	p_riboswitch=0.995836
>2251_7	p_riboswitch=0.997171
>2252_7	p_riboswitch=0.996168
>2253_7	p_riboswitch=0.996243
>2254_7	p_riboswitch=0.993753
>2255_7	p_riboswitch=0.995045
>2256_7	p_riboswitch=0.998577
>2257_7	p_riboswitch=0.994682
>2258_7	p_riboswitch=0.997266
