>1_8	p_riboswitch=0.010797
>1524_8	p_riboswitch=0.029934
>1525_8	p_riboswitch=0.168143
>1526_8	p_riboswitch=0.023792
>1527_8	p_riboswitch=0.085548
>1528_8	p_riboswitch=0.100551
>1529_8	p_riboswitch=0.225998
>1530_8	p_riboswitch=0.016968
>1531_8	p_riboswitch=0.036257
>1532_8	p_riboswitch=0.198651
>1533_8	p_riboswitch=0.284946
>1534_8	p_riboswitch=0.199455
>1535_8	p_riboswitch=0.905982
>1536_8	p_riboswitch=0.571927
>1537_8	p_riboswitch=0.885057
>1538_8	p_riboswitch=0.587484
>1539_8	p_riboswitch=0.011820
>1540_8	p_riboswitch=0.938640
>1541_8	p_riboswitch=0.029838
>1542_8	p_riboswitch=0.199294
>1543_8	p_riboswitch=0.016087
>1544_8	p_riboswitch=0.065000
>1545_8	p_riboswitch=0.025213
>1546_8	p_riboswitch=0.084601
>1547_8	p_riboswitch=0.021522
>1548_8	p_riboswitch=0.073852
>1549_8	p_riboswitch=0.039696
>1550_8	p_riboswitch=0.076144
>1551_8	p_riboswitch=0.093824
>1552_8	p_riboswitch=0.037317
>1553_8	p_riboswitch=0.046781
>1554_8	p_riboswitch=0.305708
>1555_8	p_riboswitch=0.333147
>1556_8	p_riboswitch=0.307282
>1557_8	p_riboswitch=0.823033
>1558_8	p_riboswitch=0.860682
>1559_8	p_riboswitch=0.922719
>1560_8	p_riboswitch=0.367111
>1561_8	p_riboswitch=0.383579
>1562_8	p_riboswitch=0.035175
>1563_8	p_riboswitch=0.017685
>1564_8	p_riboswitch=0.082954
>1565_8	p_riboswitch=0.254004
>1566_8	p_riboswitch=0.057979
>1567_8	p_riboswitch=0.016742
>1568_8	p_riboswitch=0.093188
>1569_8	p_riboswitch=0.055227
>1570_8	p_riboswitch=0.457930
>1571_8	p_riboswitch=0.335323
>1572_8	p_riboswitch=0.043601
>1573_8	p_riboswitch=0.073334
>1574_8	p_riboswitch=0.082476
>1575_8	p_riboswitch=0.329103
>1576_8	p_riboswitch=0.473108
>1577_8	p_riboswitch=0.199287
>1578_8	p_riboswitch=0.983725
>1579_8	p_riboswitch=0.908556
>1580_8	p_riboswitch=0.898851
>1581_8	p_riboswitch=0.901950
>1582_8	p_riboswitch=0.660048
>1583_8	p_riboswitch=0.934870
>1584_8	p_riboswitch=0.954400
>1585_8	p_riboswitch=0.217015
>1586_8	p_riboswitch=0.015965
>1587_8	p_riboswitch=0.047617
>1588_8	p_riboswitch=0.028774
>1589_8	p_riboswitch=0.402701
>1590_8	p_riboswitch=0.100925
>1591_8	p_riboswitch=0.102795
>1592_8	p_riboswitch=0.034344
>1593_8	p_riboswitch=0.065235
>1594_8	p_riboswitch=0.078993
>1595_8	p_riboswitch=0.457459
>1596_8	p_riboswitch=0.319926
>1597_8	p_riboswitch=0.367396
>1598_8	p_riboswitch=0.984429
>1599_8	p_riboswitch=0.846554
>1600_8	p_riboswitch=0.965188
>1601_8	p_riboswitch=0.754528
>1602_8	p_riboswitch=0.992647
>1603_8	p_riboswitch=0.937771
>1604_8	p_riboswitch=0.035020
>1605_8	p_riboswitch=0.036404
>1606_8	p_riboswitch=0.014781
>1607_8	p_riboswitch=0.129990
>1608_8	p_riboswitch=0.027327
>1609_8	p_riboswitch=0.037896
>1610_8	p_riboswitch=0.278249
>1611_8	p_riboswitch=0.017193
>1612_8	p_riboswitch=0.026602
>1613_8	p_riboswitch=0.749180
>1614_8	p_riboswitch=0.319113
>1615_8	p_riboswitch=0.236953
>1616_8	p_riboswitch=0.607447
>1617_8	p_riboswitch=0.948690
>1618_8	p_riboswitch=0.965794
>1619_8	p_riboswitch=0.068239
>1620_8	p_riboswitch=0.900720
>1621_8	p_riboswitch=0.333484
>1622_8	p_riboswitch=0.136827
>1623_8	p_riboswitch=0.012228
>1624_8	p_riboswitch=0.030477
>1625_8	p_riboswitch=0.020696
>1626_8	p_riboswitch=0.042164
>1627_8	p_riboswitch=0.137614
>1628_8	p_riboswitch=0.369573
>1629_8	p_riboswitch=0.125369
>1630_8	p_riboswitch=0.039350
>1631_8	p_riboswitch=0.631637
>1632_8	p_riboswitch=0.904555
>1633_8	p_riboswitch=0.248567
>1634_8	p_riboswitch=0.575945
>1635_8	p_riboswitch=0.980580
>1636_8	p_riboswitch=0.049093
>1637_8	p_riboswitch=0.086828
>1638_8	p_riboswitch=0.182982
>1639_8	p_riboswitch=0.073098
>1640_8	p_riboswitch=0.022398
>1641_8	p_riboswitch=0.011199
>1642_8	p_riboswitch=0.042248
>1643_8	p_riboswitch=0.024004
>1644_8	p_riboswitch=0.292918
>1645_8	p_riboswitch=0.332883
>1646_8	p_riboswitch=0.877333
>1647_8	p_riboswitch=0.029762
>1648_8	p_riboswitch=0.332674
>1649_8	p_riboswitch=0.998357
>1650_8	p_riboswitch=0.720994
>1651_8	p_riboswitch=0.806356
>1652_8	p_riboswitch=0.024308
>1653_8	p_riboswitch=0.325118
>1654_8	p_riboswitch=0.072307
>1655_8	p_riboswitch=0.032076
>1656_8	p_riboswitch=0.009459
>1657_8	p_riboswitch=0.021439
>1658_8	p_riboswitch=0.031945
>1659_8	p_riboswitch=0.046890
>1660_8	p_riboswitch=0.126138
>1661_8	p_riboswitch=0.417464
>1662_8	p_riboswitch=0.813697
>1663_8	p_riboswitch=0.027992
>1664_8	p_riboswitch=0.964203
>1665_8	p_riboswitch=0.998170
>1666_8	p_riboswitch=0.871758
>1667_8	p_riboswitch=0.024012
>1668_8	p_riboswitch=0.171954
>1669_8	p_riboswitch=0.040120
>1670_8	p_riboswitch=0.054865
>1671_8	p_riboswitch=0.015741
>1672_8	p_riboswitch=0.015559
>1673_8	p_riboswitch=0.035516
>1674_8	p_riboswitch=0.075086
>1675_8	p_riboswitch=0.217785
>1676_8	p_riboswitch=0.350595
>1677_8	p_riboswitch=0.012158
>1678_8	p_riboswitch=0.969014
>1679_8	p_riboswitch=0.974562
>1680_8	p_riboswitch=0.855889
>1681_8	p_riboswitch=0.018933
>1682_8	p_riboswitch=0.483258
>1683_8	p_riboswitch=0.068303
>1684_8	p_riboswitch=0.021336
>1685_8	p_riboswitch=0.013156
>1686_8	p_riboswitch=0.017136
>1687_8	p_riboswitch=0.069033
>1688_8	p_riboswitch=0.145496
>1689_8	p_riboswitch=0.122456
>1690_8	p_riboswitch=0.325970
>1691_8	p_riboswitch=0.924490
>1692_8	p_riboswitch=0.155205
>1693_8	p_riboswitch=0.989632
>1694_8	p_riboswitch=0.289740
>1695_8	p_riboswitch=0.578453
>1696_8	p_riboswitch=0.026175
>1697_8	p_riboswitch=0.015777
>1698_8	p_riboswitch=0.014153
>1699_8	p_riboswitch=0.030804
>1700_8	p_riboswitch=0.124997
>1701_8	p_riboswitch=0.121895
>1702_8	p_riboswitch=0.097230
>1703_8	p_riboswitch=0.415983
>1704_8	p_riboswitch=0.942652
>1705_8	p_riboswitch=0.720966
>1706_8	p_riboswitch=0.460941
>1707_8	p_riboswitch=0.486871
>1708_8	p_riboswitch=0.018147
>1709_8	p_riboswitch=0.095249
>1710_8	p_riboswitch=0.022739
>1711_8	p_riboswitch=0.049246
>1712_8	p_riboswitch=0.100044
>1713_8	p_riboswitch=0.204072
>1714_8	p_riboswitch=0.161365
>1715_8	p_riboswitch=0.637921
>1716_8	p_riboswitch=0.923569
>1717_8	p_riboswitch=0.335732
>1718_8	p_riboswitch=0.337382
>1719_8	p_riboswitch=0.126168
>1720_8	p_riboswitch=0.139395
>1721_8	p_riboswitch=0.033863
>1722_8	p_riboswitch=0.039908
>1723_8	p_riboswitch=0.142580
>1724_8	p_riboswitch=0.773289
>1725_8	p_riboswitch=0.369089
>1726_8	p_riboswitch=0.820520
>1727_8	p_riboswitch=0.064316
>1728_8	p_riboswitch=0.431732
>1729_8	p_riboswitch=0.184477
>1730_8	p_riboswitch=0.235528
>1731_8	p_riboswitch=0.029122
>1732_8	p_riboswitch=0.051618
>1733_8	p_riboswitch=0.769717
>1734_8	p_riboswitch=0.341755
>1735_8	p_riboswitch=0.630236
>1736_8	p_riboswitch=0.812840
>1737_8	p_riboswitch=0.190619
>1738_8	p_riboswitch=0.720970
>1739_8	p_riboswitch=0.186808
>1740_8	p_riboswitch=0.033741
>1741_8	p_riboswitch=0.259704
>1742_8	p_riboswitch=0.322301
>1743_8	p_riboswitch=0.764288
>1744_8	p_riboswitch=0.889031
>1745_8	p_riboswitch=0.952484
>1746_8	p_riboswitch=0.462425
>1747_8	p_riboswitch=0.043625
>1748_8	p_riboswitch=0.125314
>1749_8	p_riboswitch=0.138828
>1750_8	p_riboswitch=0.722144
>1751_8	p_riboswitch=0.570248
>1752_8	p_riboswitch=0.938489
>1753_8	p_riboswitch=0.057190
>1754_8	p_riboswitch=0.122245
>1755_8	p_riboswitch=0.112834
>1756_8	p_riboswitch=0.486931
>1757_8	p_riboswitch=0.351733
>1758_8	p_riboswitch=0.977027
>1759_8	p_riboswitch=0.167362
>1760_8	p_riboswitch=0.100797
>1761_8	p_riboswitch=0.298559
>1762_8	p_riboswitch=0.324905
>1763_8	p_riboswitch=0.633768
>1764_8	p_riboswitch=0.933816
>1765_8	p_riboswitch=0.254855
>1766_8	p_riboswitch=0.973213
>1767_8	p_riboswitch=0.966197
>1768_8	p_riboswitch=0.936419
>1769_8	p_riboswitch=0.835761
>1770_8	p_riboswitch=0.957372
>1771_8	p_riboswitch=0.907831
>1772_8	p_riboswitch=0.038111
>1773_8	p_riboswitch=0.029934
>1774_8	p_riboswitch=0.168143
>1775_8	p_riboswitch=0.023792
>1776_8	p_riboswitch=0.085548
>1777_8	p_riboswitch=0.100551
>1778_8	p_riboswitch=0.225998
>1779_8	p_riboswitch=0.016968
>1780_8	p_riboswitch=0.036257
>1781_8	p_riboswitch=0.198651
>1782_8	p_riboswitch=0.284946
>1783_8	p_riboswitch=0.199455
>1784_8	p_riboswitch=0.905982
>1785_8	p_riboswitch=0.571927
>1786_8	p_riboswitch=0.885057
>1787_8	p_riboswitch=0.587484
>1788_8	p_riboswitch=0.011820
>1789_8	p_riboswitch=0.938640
>1790_8	p_riboswitch=0.965166
>1791_8	p_riboswitch=0.914008
>1792_8	p_riboswitch=0.971829
>1793_8	p_riboswitch=0.986662
>1794_8	p_riboswitch=0.025213
>1795_8	p_riboswitch=0.084601
>1796_8	p_riboswitch=0.021522
>1797_8	p_riboswitch=0.073852
>1798_8	p_riboswitch=0.039696
>1799_8	p_riboswitch=0.076144
>1800_8	p_riboswitch=0.093824
>1801_8	p_riboswitch=0.037317
>1802_8	p_riboswitch=0.046781
>1803_8	p_riboswitch=0.305708
>1804_8	p_riboswitch=0.333147
>1805_8	p_riboswitch=0.307282
>1806_8	p_riboswitch=0.823033
>1807_8	p_riboswitch=0.860682
>1808_8	p_riboswitch=0.922719
>1809_8	p_riboswitch=0.367111
>1810_8	p_riboswitch=0.383579
>1811_8	p_riboswitch=0.927477
>1812_8	p_riboswitch=0.961898
>1813_8	p_riboswitch=0.983899
>1814_8	p_riboswitch=0.981182
>1815_8	p_riboswitch=0.057979
>1816_8	p_riboswitch=0.016742
>1817_8	p_riboswitch=0.093188
>1818_8	p_riboswitch=0.055227
>1819_8	p_riboswitch=0.457930
>1820_8	p_riboswitch=0.335323
>1821_8	p_riboswitch=0.043601
>1822_8	p_riboswitch=0.073334
>1823_8	p_riboswitch=0.082476
>1824_8	p_riboswitch=0.329103
>1825_8	p_riboswitch=0.473108
>1826_8	p_riboswitch=0.199287
>1827_8	p_riboswitch=0.983725
>1828_8	p_riboswitch=0.908556
>1829_8	p_riboswitch=0.898851
>1830_8	p_riboswitch=0.901950
>1831_8	p_riboswitch=0.475434
>1832_8	p_riboswitch=0.953735
>1833_8	p_riboswitch=0.961807
>1834_8	p_riboswitch=0.979955
>1835_8	p_riboswitch=0.015965
>1836_8	p_riboswitch=0.047617
>1837_8	p_riboswitch=0.028774
>1838_8	p_riboswitch=0.402701
>1839_8	p_riboswitch=0.100925
>1840_8	p_riboswitch=0.102795
>1841_8	p_riboswitch=0.034344
>1842_8	p_riboswitch=0.065235
>1843_8	p_riboswitch=0.078993
>1844_8	p_riboswitch=0.457459
>1845_8	p_riboswitch=0.319926
>1846_8	p_riboswitch=0.367396
>1847_8	p_riboswitch=0.984429
>1848_8	p_riboswitch=0.846554
>1849_8	p_riboswitch=0.965188
>1850_8	p_riboswitch=0.814098
>1851_8	p_riboswitch=0.952044
>1852_8	p_riboswitch=0.889799
>1853_8	p_riboswitch=0.937981
>1854_8	p_riboswitch=0.036404
>1855_8	p_riboswitch=0.014781
>1856_8	p_riboswitch=0.129990
>1857_8	p_riboswitch=0.027327
>1858_8	p_riboswitch=0.037896
>1859_8	p_riboswitch=0.278249
>1860_8	p_riboswitch=0.017193
>1861_8	p_riboswitch=0.026602
>1862_8	p_riboswitch=0.749180
>1863_8	p_riboswitch=0.319113
>1864_8	p_riboswitch=0.236953
>1865_8	p_riboswitch=0.607447
>1866_8	p_riboswitch=0.948690
>1867_8	p_riboswitch=0.965794
>1868_8	p_riboswitch=0.957585
>1869_8	p_riboswitch=0.791516
>1870_8	p_riboswitch=0.391665
>1871_8	p_riboswitch=0.991573
>1872_8	p_riboswitch=0.012228
>1873_8	p_riboswitch=0.030477
>1874_8	p_riboswitch=0.020696
>1875_8	p_riboswitch=0.042164
>1876_8	p_riboswitch=0.137614
>1877_8	p_riboswitch=0.369573
>1878_8	p_riboswitch=0.125369
>1879_8	p_riboswitch=0.039350
>1880_8	p_riboswitch=0.631637
>1881_8	p_riboswitch=0.904555
>1882_8	p_riboswitch=0.248567
>1883_8	p_riboswitch=0.575945
>1884_8	p_riboswitch=0.980580
>1885_8	p_riboswitch=0.950477
>1886_8	p_riboswitch=0.961521
>1887_8	p_riboswitch=0.919197
>1888_8	p_riboswitch=0.956249
>1889_8	p_riboswitch=0.022398
>1890_8	p_riboswitch=0.011199
>1891_8	p_riboswitch=0.042248
>1892_8	p_riboswitch=0.024004
>1893_8	p_riboswitch=0.292918
>1894_8	p_riboswitch=0.332883
>1895_8	p_riboswitch=0.877333
>1896_8	p_riboswitch=0.029762
>1897_8	p_riboswitch=0.332674
>1898_8	p_riboswitch=0.998357
>1899_8	p_riboswitch=0.720994
>1900_8	p_riboswitch=0.806356
>1901_8	p_riboswitch=0.987239
>1902_8	p_riboswitch=0.993553
>1903_8	p_riboswitch=0.964695
>1904_8	p_riboswitch=0.971525
>1905_8	p_riboswitch=0.009459
>1906_8	p_riboswitch=0.021439
>1907_8	p_riboswitch=0.031945
>1908_8	p_riboswitch=0.046890
>1909_8	p_riboswitch=0.126138
>1910_8	p_riboswitch=0.417464
>1911_8	p_riboswitch=0.813697
>1912_8	p_riboswitch=0.027992
>1913_8	p_riboswitch=0.964203
>1914_8	p_riboswitch=0.998170
>1915_8	p_riboswitch=0.871758
>1916_8	p_riboswitch=0.722884
>1917_8	p_riboswitch=0.942143
>1918_8	p_riboswitch=0.958951
>1919_8	p_riboswitch=0.962341
>1920_8	p_riboswitch=0.015741
>1921_8	p_riboswitch=0.015559
>1922_8	p_riboswitch=0.035516
>1923_8	p_riboswitch=0.075086
>1924_8	p_riboswitch=0.217785
>1925_8	p_riboswitch=0.350595
>1926_8	p_riboswitch=0.012158
>1927_8	p_riboswitch=0.969014
>1928_8	p_riboswitch=0.974562
>1929_8	p_riboswitch=0.855889
>1930_8	p_riboswitch=0.816534
>1931_8	p_riboswitch=0.959771
>1932_8	p_riboswitch=0.986376
>1933_8	p_riboswitch=0.996884
>1934_8	p_riboswitch=0.013156
>1935_8	p_riboswitch=0.017136
>1936_8	p_riboswitch=0.069033
>1937_8	p_riboswitch=0.145496
>1938_8	p_riboswitch=0.122456
>1939_8	p_riboswitch=0.325970
>1940_8	p_riboswitch=0.924490
>1941_8	p_riboswitch=0.155205
>1942_8	p_riboswitch=0.989632
>1943_8	p_riboswitch=0.999204
>1944_8	p_riboswitch=0.978447
>1945_8	p_riboswitch=0.863976
>1946_8	p_riboswitch=0.974982
>1947_8	p_riboswitch=0.014153
>1948_8	p_riboswitch=0.030804
>1949_8	p_riboswitch=0.124997
>1950_8	p_riboswitch=0.121895
>1951_8	p_riboswitch=0.097230
>1952_8	p_riboswitch=0.415983
>1953_8	p_riboswitch=0.942652
>1954_8	p_riboswitch=0.720966
>1955_8	p_riboswitch=0.988260
>1956_8	p_riboswitch=0.999275
>1957_8	p_riboswitch=0.910787
>1958_8	p_riboswitch=0.958009
>1959_8	p_riboswitch=0.022739
>1960_8	p_riboswitch=0.049246
>1961_8	p_riboswitch=0.100044
>1962_8	p_riboswitch=0.204072
>1963_8	p_riboswitch=0.161365
>1964_8	p_riboswitch=0.637921
>1965_8	p_riboswitch=0.923569
>1966_8	p_riboswitch=0.377164
>1967_8	p_riboswitch=0.990513
>1968_8	p_riboswitch=0.999478
>1969_8	p_riboswitch=0.989118
>1970_8	p_riboswitch=0.033863
>1971_8	p_riboswitch=0.039908
>1972_8	p_riboswitch=0.142580
>1973_8	p_riboswitch=0.773289
>1974_8	p_riboswitch=0.369089
>1975_8	p_riboswitch=0.820520
>1976_8	p_riboswitch=0.939714
>1977_8	p_riboswitch=0.494575
>1978_8	p_riboswitch=0.994581
>1979_8	p_riboswitch=0.971133
>1980_8	p_riboswitch=0.029122
>1981_8	p_riboswitch=0.051618
>1982_8	p_riboswitch=0.769717
>1983_8	p_riboswitch=0.341755
>1984_8	p_riboswitch=0.630236
>1985_8	p_riboswitch=0.866887
>1986_8	p_riboswitch=0.916105
>1987_8	p_riboswitch=0.868176
>1988_8	p_riboswitch=0.956846
>1989_8	p_riboswitch=0.033741
>1990_8	p_riboswitch=0.259704
>1991_8	p_riboswitch=0.322301
>1992_8	p_riboswitch=0.764288
>1993_8	p_riboswitch=0.849352
>1994_8	p_riboswitch=0.888629
>1995_8	p_riboswitch=0.985732
>1996_8	p_riboswitch=0.847488
>1997_8	p_riboswitch=0.125314
>1998_8	p_riboswitch=0.138828
>1999_8	p_riboswitch=0.722144
>2000_8	p_riboswitch=0.869863
>2001_8	p_riboswitch=0.921655
>2002_8	p_riboswitch=0.933278
>2003_8	p_riboswitch=0.965484
>2004_8	p_riboswitch=0.112834
>2005_8	p_riboswitch=0.486931
>2006_8	p_riboswitch=0.687725
>2007_8	p_riboswitch=0.965597
>2008_8	p_riboswitch=0.829785
>2009_8	p_riboswitch=0.946482
>2010_8	p_riboswitch=0.298559
>2011_8	p_riboswitch=0.192217
>2012_8	p_riboswitch=0.935058
>2013_8	p_riboswitch=0.790606
>2014_8	p_riboswitch=0.842609
>2015_8	p_riboswitch=0.257111
>2016_8	p_riboswitch=0.756882
>2017_8	p_riboswitch=0.781578
>2018_8	p_riboswitch=0.807710
>2019_8	p_riboswitch=0.589355
>2020_8	p_riboswitch=0.518737
>2021_8	p_riboswitch=0.788302
>2022_8	p_riboswitch=0.328319
>2023_8	p_riboswitch=0.488253
>2024_8	p_riboswitch=0.456154
>2025_8	p_riboswitch=0.085548
>2026_8	p_riboswitch=0.100551
>2027_8	p_riboswitch=0.225998
>2028_8	p_riboswitch=0.016968
>2029_8	p_riboswitch=0.036257
>2030_8	p_riboswitch=0.198651
>2031_8	p_riboswitch=0.284946
>2032_8	p_riboswitch=0.199455
>2033_8	p_riboswitch=0.905982
>2034_8	p_riboswitch=0.571927
>2035_8	p_riboswitch=0.885057
>2036_8	p_riboswitch=0.587484
>2037_8	p_riboswitch=0.011820
>2038_8	p_riboswitch=0.938640
>2039_8	p_riboswitch=0.965166
>2040_8	p_riboswitch=0.914008
>2041_8	p_riboswitch=0.971829
>2042_8	p_riboswitch=0.986662
>2043_8	p_riboswitch=0.988126
>2044_8	p_riboswitch=0.988821
>2045_8	p_riboswitch=0.995651
>2046_8	p_riboswitch=0.983777
>2047_8	p_riboswitch=0.039696
>2048_8	p_riboswitch=0.076144
>2049_8	p_riboswitch=0.093824
>2050_8	p_riboswitch=0.037317
>2051_8	p_riboswitch=0.046781
>2052_8	p_riboswitch=0.305708
>2053_8	p_riboswitch=0.333147
>2054_8	p_riboswitch=0.307282
>2055_8	p_riboswitch=0.823033
>2056_8	p_riboswitch=0.860682
>2057_8	p_riboswitch=0.922719
>2058_8	p_riboswitch=0.367111
>2059_8	p_riboswitch=0.383579
>2060_8	p_riboswitch=0.927477
>2061_8	p_riboswitch=0.961898
>2062_8	p_riboswitch=0.983899
>2063_8	p_riboswitch=0.981182
>2064_8	p_riboswitch=0.988206
>2065_8	p_riboswitch=0.995417
>2066_8	p_riboswitch=0.988268
>2067_8	p_riboswitch=0.995019
>2068_8	p_riboswitch=0.457930
>2069_8	p_riboswitch=0.335323
>2070_8	p_riboswitch=0.043601
>2071_8	p_riboswitch=0.073334
>2072_8	p_riboswitch=0.082476
>2073_8	p_riboswitch=0.329103
>2074_8	p_riboswitch=0.473108
>2075_8	p_riboswitch=0.199287
>2076_8	p_riboswitch=0.983725
>2077_8	p_riboswitch=0.908556
>2078_8	p_riboswitch=0.898851
>2079_8	p_riboswitch=0.901950
>2080_8	p_riboswitch=0.475434
>2081_8	p_riboswitch=0.953735
>2082_8	p_riboswitch=0.961807
>2083_8	p_riboswitch=0.979955
>2084_8	p_riboswitch=0.986235
>2085_8	p_riboswitch=0.987304
>2086_8	p_riboswitch=0.987423
>2087_8	p_riboswitch=0.986050
>2088_8	p_riboswitch=0.100925
>2089_8	p_riboswitch=0.102795
>2090_8	p_riboswitch=0.034344
>2091_8	p_riboswitch=0.065235
>2092_8	p_riboswitch=0.078993
>2093_8	p_riboswitch=0.457459
>2094_8	p_riboswitch=0.319926
>2095_8	p_riboswitch=0.367396
>2096_8	p_riboswitch=0.984429
>2097_8	p_riboswitch=0.846554
>2098_8	p_riboswitch=0.965188
>2099_8	p_riboswitch=0.814098
>2100_8	p_riboswitch=0.952044
>2101_8	p_riboswitch=0.889799
>2102_8	p_riboswitch=0.937981
>2103_8	p_riboswitch=0.984760
>2104_8	p_riboswitch=0.986627
>2105_8	p_riboswitch=0.987712
>2106_8	p_riboswitch=0.984688
>2107_8	p_riboswitch=0.037896
>2108_8	p_riboswitch=0.278249
>2109_8	p_riboswitch=0.017193
>2110_8	p_riboswitch=0.026602
>2111_8	p_riboswitch=0.749180
>2112_8	p_riboswitch=0.319114
>2113_8	p_riboswitch=0.236953
>2114_8	p_riboswitch=0.607447
>2115_8	p_riboswitch=0.948690
>2116_8	p_riboswitch=0.965794
>2117_8	p_riboswitch=0.957585
>2118_8	p_riboswitch=0.791516
>2119_8	p_riboswitch=0.391665
>2120_8	p_riboswitch=0.991573
>2121_8	p_riboswitch=0.977022
>2122_8	p_riboswitch=0.985211
>2123_8	p_riboswitch=0.985101
>2124_8	p_riboswitch=0.985651
>2125_8	p_riboswitch=0.137614
>2126_8	p_riboswitch=0.369573
>2127_8	p_riboswitch=0.125369
>2128_8	p_riboswitch=0.039350
>2129_8	p_riboswitch=0.631637
>2130_8	p_riboswitch=0.904555
>2131_8	p_riboswitch=0.248567
>2132_8	p_riboswitch=0.575945
>2133_8	p_riboswitch=0.980580
>2134_8	p_riboswitch=0.950477
>2135_8	p_riboswitch=0.961521
>2136_8	p_riboswitch=0.919197
>2137_8	p_riboswitch=0.956249
>2138_8	p_riboswitch=0.997345
>2139_8	p_riboswitch=0.987989
>2140_8	p_riboswitch=0.982769
>2141_8	p_riboswitch=0.984519
>2142_8	p_riboswitch=0.292918
>2143_8	p_riboswitch=0.332883
>2144_8	p_riboswitch=0.877333
>2145_8	p_riboswitch=0.029762
>2146_8	p_riboswitch=0.332674
>2147_8	p_riboswitch=0.998357
>2148_8	p_riboswitch=0.720994
>2149_8	p_riboswitch=0.806356
>2150_8	p_riboswitch=0.987239
>2151_8	p_riboswitch=0.993553
>2152_8	p_riboswitch=0.964695
>2153_8	p_riboswitch=0.971525
>2154_8	p_riboswitch=0.976512
>2155_8	p_riboswitch=0.997346
>2156_8	p_riboswitch=0.970739
>2157_8	p_riboswitch=0.983312
>2158_8	p_riboswitch=0.126138
>2159_8	p_riboswitch=0.417464
>2160_8	p_riboswitch=0.813697
>2161_8	p_riboswitch=0.027992
>2162_8	p_riboswitch=0.964203
>2163_8	p_riboswitch=0.998170
>2164_8	p_riboswitch=0.871758
>2165_8	p_riboswitch=0.722884
>2166_8	p_riboswitch=0.942143
>2167_8	p_riboswitch=0.958951
>2168_8	p_riboswitch=0.962341
>2169_8	p_riboswitch=0.978886
>2170_8	p_riboswitch=0.978485
>2171_8	p_riboswitch=0.995422
>2172_8	p_riboswitch=0.991279
>2173_8	p_riboswitch=0.217785
>2174_8	p_riboswitch=0.350595
>2175_8	p_riboswitch=0.012158
>2176_8	p_riboswitch=0.969014
>2177_8	p_riboswitch=0.974562
>2178_8	p_riboswitch=0.855889
>2179_8	p_riboswitch=0.816534
>2180_8	p_riboswitch=0.959771
>2181_8	p_riboswitch=0.986376
>2182_8	p_riboswitch=0.996884
>2183_8	p_riboswitch=0.975030
>2184_8	p_riboswitch=0.983016
>2185_8	p_riboswitch=0.970055
>2186_8	p_riboswitch=0.957139
>2187_8	p_riboswitch=0.122456
>2188_8	p_riboswitch=0.325970
>2189_8	p_riboswitch=0.924490
>2190_8	p_riboswitch=0.155205
>2191_8	p_riboswitch=0.989632
>2192_8	p_riboswitch=0.999204
>2193_8	p_riboswitch=0.978447
>2194_8	p_riboswitch=0.863976
>2195_8	p_riboswitch=0.974982
>2196_8	p_riboswitch=0.998981
>2197_8	p_riboswitch=0.977445
>2198_8	p_riboswitch=0.972264
>2199_8	p_riboswitch=0.896198
>2200_8	p_riboswitch=0.097230
>2201_8	p_riboswitch=0.415983
>2202_8	p_riboswitch=0.942652
>2203_8	p_riboswitch=0.720966
>2204_8	p_riboswitch=0.988260
>2205_8	p_riboswitch=0.999275
>2206_8	p_riboswitch=0.910787
>2207_8	p_riboswitch=0.958009
>2208_8	p_riboswitch=0.999143
>2209_8	p_riboswitch=0.998982
>2210_8	p_riboswitch=0.962802
>2211_8	p_riboswitch=0.989489
>2212_8	p_riboswitch=0.161365
>2213_8	p_riboswitch=0.637921
>2214_8	p_riboswitch=0.923569
>2215_8	p_riboswitch=0.377164
>2216_8	p_riboswitch=0.990513
>2217_8	p_riboswitch=0.999478
>2218_8	p_riboswitch=0.989118
>2219_8	p_riboswitch=0.995190
>2220_8	p_riboswitch=0.998068
>2221_8	p_riboswitch=0.997803
>2222_8	p_riboswitch=0.984295
>2223_8	p_riboswitch=0.369089
>2224_8	p_riboswitch=0.820520
>2225_8	p_riboswitch=0.939714
>2226_8	p_riboswitch=0.494575
>2227_8	p_riboswitch=0.994581
>2228_8	p_riboswitch=0.971133
>2229_8	p_riboswitch=0.996977
>2230_8	p_riboswitch=0.997417
>2231_8	p_riboswitch=0.997827
>2232_8	p_riboswitch=0.957258
>2233_8	p_riboswitch=0.630236
>2234_8	p_riboswitch=0.866887
>2235_8	p_riboswitch=0.916105
>2236_8	p_riboswitch=0.868176
>2237_8	p_riboswitch=0.956846
>2238_8	p_riboswitch=0.995253
>2239_8	p_riboswitch=0.997633
>2240_8	p_riboswitch=0.997148
>2241_8	p_riboswitch=0.997655
>2242_8	p_riboswitch=0.849352
>2243_8	p_riboswitch=0.888629
>2244_8	p_riboswitch=0.985732
>2245_8	p_riboswitch=0.847488
>2246_8	p_riboswitch=0.993697
>2247_8	p_riboswitch=0.997478
>2248_8	p_riboswitch=0.997188
>2249_8	p_riboswitch=0.997072
>2250_8	p_riboswitch=0.921655
>2251_8	p_riboswitch=0.933278
>2252_8	p_riboswitch=0.965484
>2253_8	p_riboswitch=0.996618
>2254_8	p_riboswitch=0.997044
>2255_8	p_riboswitch=0.997032
>2256_8	p_riboswitch=0.997133
>2257_8	p_riboswitch=0.829785
>2258_8	p_riboswitch=0.946482
