>1_5	p_riboswitch=0.000539
>1524_5	p_riboswitch=0.017441
>1525_5	p_riboswitch=0.976959
>1526_5	p_riboswitch=0.990650
>1527_5	p_riboswitch=0.446895
>1528_5	p_riboswitch=0.553805
>1529_5	p_riboswitch=0.066405
>1530_5	p_riboswitch=0.347216
>1531_5	p_riboswitch=0.928442
>1532_5	p_riboswitch=0.669401
>1533_5	p_riboswitch=0.986619
>1534_5	p_riboswitch=0.980470
>1535_5	p_riboswitch=0.995271
>1536_5	p_riboswitch=0.996612
>1537_5	p_riboswitch=0.996009
>1538_5	p_riboswitch=0.999731
>1539_5	p_riboswitch=0.982717
>1540_5	p_riboswitch=0.990669
>1541_5	p_riboswitch=0.008013
>1542_5	p_riboswitch=0.009187
>1543_5	p_riboswitch=0.010485
>1544_5	p_riboswitch=0.017058
>1545_5	p_riboswitch=0.013565
>1546_5	p_riboswitch=0.030062
>1547_5	p_riboswitch=0.034382
>1548_5	p_riboswitch=0.635471
>1549_5	p_riboswitch=0.182819
>1550_5	p_riboswitch=0.927664
>1551_5	p_riboswitch=0.031201
>1552_5	p_riboswitch=0.155452
>1553_5	p_riboswitch=0.983101
>1554_5	p_riboswitch=0.972033
>1555_5	p_riboswitch=0.989373
>1556_5	p_riboswitch=0.992723
>1557_5	p_riboswitch=0.994733
>1558_5	p_riboswitch=0.996085
>1559_5	p_riboswitch=0.995626
>1560_5	p_riboswitch=0.999713
>1561_5	p_riboswitch=0.991782
>1562_5	p_riboswitch=0.008608
>1563_5	p_riboswitch=0.009139
>1564_5	p_riboswitch=0.999178
>1565_5	p_riboswitch=0.017771
>1566_5	p_riboswitch=0.324213
>1567_5	p_riboswitch=0.195510
>1568_5	p_riboswitch=0.820567
>1569_5	p_riboswitch=0.968943
>1570_5	p_riboswitch=0.753316
>1571_5	p_riboswitch=0.031091
>1572_5	p_riboswitch=0.026522
>1573_5	p_riboswitch=0.947783
>1574_5	p_riboswitch=0.220918
>1575_5	p_riboswitch=0.984572
>1576_5	p_riboswitch=0.989320
>1577_5	p_riboswitch=0.998823
>1578_5	p_riboswitch=0.994745
>1579_5	p_riboswitch=0.995611
>1580_5	p_riboswitch=0.995914
>1581_5	p_riboswitch=0.999653
>1582_5	p_riboswitch=0.007820
>1583_5	p_riboswitch=0.037213
>1584_5	p_riboswitch=0.999300
>1585_5	p_riboswitch=0.038776
>1586_5	p_riboswitch=0.900489
>1587_5	p_riboswitch=0.966903
>1588_5	p_riboswitch=0.894060
>1589_5	p_riboswitch=0.979705
>1590_5	p_riboswitch=0.975189
>1591_5	p_riboswitch=0.026760
>1592_5	p_riboswitch=0.127130
>1593_5	p_riboswitch=0.037103
>1594_5	p_riboswitch=0.991784
>1595_5	p_riboswitch=0.985737
>1596_5	p_riboswitch=0.999076
>1597_5	p_riboswitch=0.989197
>1598_5	p_riboswitch=0.994184
>1599_5	p_riboswitch=0.996241
>1600_5	p_riboswitch=0.997350
>1601_5	p_riboswitch=0.010916
>1602_5	p_riboswitch=0.993551
>1603_5	p_riboswitch=0.039907
>1604_5	p_riboswitch=0.439039
>1605_5	p_riboswitch=0.027951
>1606_5	p_riboswitch=0.992426
>1607_5	p_riboswitch=0.971989
>1608_5	p_riboswitch=0.999134
>1609_5	p_riboswitch=0.956673
>1610_5	p_riboswitch=0.941767
>1611_5	p_riboswitch=0.021113
>1612_5	p_riboswitch=0.991118
>1613_5	p_riboswitch=0.999039
>1614_5	p_riboswitch=0.991647
>1615_5	p_riboswitch=0.999094
>1616_5	p_riboswitch=0.987265
>1617_5	p_riboswitch=0.992542
>1618_5	p_riboswitch=0.995271
>1619_5	p_riboswitch=0.011273
>1620_5	p_riboswitch=0.021795
>1621_5	p_riboswitch=0.357839
>1622_5	p_riboswitch=0.017792
>1623_5	p_riboswitch=0.024126
>1624_5	p_riboswitch=0.995792
>1625_5	p_riboswitch=0.013718
>1626_5	p_riboswitch=0.999010
>1627_5	p_riboswitch=0.874927
>1628_5	p_riboswitch=0.981409
>1629_5	p_riboswitch=0.986024
>1630_5	p_riboswitch=0.998989
>1631_5	p_riboswitch=0.998922
>1632_5	p_riboswitch=0.980183
>1633_5	p_riboswitch=0.998581
>1634_5	p_riboswitch=0.978051
>1635_5	p_riboswitch=0.992492
>1636_5	p_riboswitch=0.018227
>1637_5	p_riboswitch=0.070917
>1638_5	p_riboswitch=0.019854
>1639_5	p_riboswitch=0.018251
>1640_5	p_riboswitch=0.996114
>1641_5	p_riboswitch=0.999266
>1642_5	p_riboswitch=0.013642
>1643_5	p_riboswitch=0.978654
>1644_5	p_riboswitch=0.982633
>1645_5	p_riboswitch=0.985467
>1646_5	p_riboswitch=0.998343
>1647_5	p_riboswitch=0.998812
>1648_5	p_riboswitch=0.998924
>1649_5	p_riboswitch=0.921746
>1650_5	p_riboswitch=0.985401
>1651_5	p_riboswitch=0.978795
>1652_5	p_riboswitch=0.037787
>1653_5	p_riboswitch=0.048022
>1654_5	p_riboswitch=0.963536
>1655_5	p_riboswitch=0.988473
>1656_5	p_riboswitch=0.993215
>1657_5	p_riboswitch=0.994946
>1658_5	p_riboswitch=0.972887
>1659_5	p_riboswitch=0.983269
>1660_5	p_riboswitch=0.987297
>1661_5	p_riboswitch=0.998608
>1662_5	p_riboswitch=0.997724
>1663_5	p_riboswitch=0.998802
>1664_5	p_riboswitch=0.998803
>1665_5	p_riboswitch=0.985603
>1666_5	p_riboswitch=0.994497
>1667_5	p_riboswitch=0.018108
>1668_5	p_riboswitch=0.046832
>1669_5	p_riboswitch=0.989104
>1670_5	p_riboswitch=0.986744
>1671_5	p_riboswitch=0.992499
>1672_5	p_riboswitch=0.995372
>1673_5	p_riboswitch=0.985540
>1674_5	p_riboswitch=0.987445
>1675_5	p_riboswitch=0.986266
>1676_5	p_riboswitch=0.967965
>1677_5	p_riboswitch=0.997768
>1678_5	p_riboswitch=0.998566
>1679_5	p_riboswitch=0.998380
>1680_5	p_riboswitch=0.981992
>1681_5	p_riboswitch=0.018526
>1682_5	p_riboswitch=0.225421
>1683_5	p_riboswitch=0.988942
>1684_5	p_riboswitch=0.980232
>1685_5	p_riboswitch=0.990856
>1686_5	p_riboswitch=0.022098
>1687_5	p_riboswitch=0.989764
>1688_5	p_riboswitch=0.986623
>1689_5	p_riboswitch=0.993433
>1690_5	p_riboswitch=0.796822
>1691_5	p_riboswitch=0.996926
>1692_5	p_riboswitch=0.997740
>1693_5	p_riboswitch=0.998294
>1694_5	p_riboswitch=0.036394
>1695_5	p_riboswitch=0.834158
>1696_5	p_riboswitch=0.985064
>1697_5	p_riboswitch=0.968894
>1698_5	p_riboswitch=0.995665
>1699_5	p_riboswitch=0.999686
>1700_5	p_riboswitch=0.997280
>1701_5	p_riboswitch=0.995724
>1702_5	p_riboswitch=0.992884
>1703_5	p_riboswitch=0.989282
>1704_5	p_riboswitch=0.989684
>1705_5	p_riboswitch=0.997494
>1706_5	p_riboswitch=0.337338
>1707_5	p_riboswitch=0.754914
>1708_5	p_riboswitch=0.759171
>1709_5	p_riboswitch=0.995218
>1710_5	p_riboswitch=0.996939
>1711_5	p_riboswitch=0.996204
>1712_5	p_riboswitch=0.994974
>1713_5	p_riboswitch=0.995401
>1714_5	p_riboswitch=0.994685
>1715_5	p_riboswitch=0.985664
>1716_5	p_riboswitch=0.986426
>1717_5	p_riboswitch=0.262005
>1718_5	p_riboswitch=0.856237
>1719_5	p_riboswitch=0.995230
>1720_5	p_riboswitch=0.997055
>1721_5	p_riboswitch=0.999767
>1722_5	p_riboswitch=0.999668
>1723_5	p_riboswitch=0.995018
>1724_5	p_riboswitch=0.994495
>1725_5	p_riboswitch=0.990291
>1726_5	p_riboswitch=0.983907
>1727_5	p_riboswitch=0.167289
>1728_5	p_riboswitch=0.952150
>1729_5	p_riboswitch=0.997032
>1730_5	p_riboswitch=0.999581
>1731_5	p_riboswitch=0.999723
>1732_5	p_riboswitch=0.999566
>1733_5	p_riboswitch=0.986618
>1734_5	p_riboswitch=0.988722
>1735_5	p_riboswitch=0.988037
>1736_5	p_riboswitch=0.797481
>1737_5	p_riboswitch=0.975400
>1738_5	p_riboswitch=0.999596
>1739_5	p_riboswitch=0.999381
>1740_5	p_riboswitch=0.999719
>1741_5	p_riboswitch=0.988180
>1742_5	p_riboswitch=0.989573
>1743_5	p_riboswitch=0.969485
>1744_5	p_riboswitch=0.934912
>1745_5	p_riboswitch=0.975616
>1746_5	p_riboswitch=0.999433
>1747_5	p_riboswitch=0.999390
>1748_5	p_riboswitch=0.993188
>1749_5	p_riboswitch=0.916681
>1750_5	p_riboswitch=0.960760
>1751_5	p_riboswitch=0.941463
>1752_5	p_riboswitch=0.987196
>1753_5	p_riboswitch=0.999430
>1754_5	p_riboswitch=0.987859
>1755_5	p_riboswitch=0.989853
>1756_5	p_riboswitch=0.960839
>1757_5	p_riboswitch=0.974968
>1758_5	p_riboswitch=0.987394
>1759_5	p_riboswitch=0.989105
>1760_5	p_riboswitch=0.975188
>1761_5	p_riboswitch=0.996379
>1762_5	p_riboswitch=0.977235
>1763_5	p_riboswitch=0.907196
>1764_5	p_riboswitch=0.979755
>1765_5	p_riboswitch=0.996866
>1766_5	p_riboswitch=0.625281
>1767_5	p_riboswitch=0.951364
>1768_5	p_riboswitch=0.996782
>1769_5	p_riboswitch=0.726956
>1770_5	p_riboswitch=0.625656
>1771_5	p_riboswitch=0.931872
>1772_5	p_riboswitch=0.014144
>1773_5	p_riboswitch=0.017441
>1774_5	p_riboswitch=0.976959
>1775_5	p_riboswitch=0.990650
>1776_5	p_riboswitch=0.446895
>1777_5	p_riboswitch=0.553805
>1778_5	p_riboswitch=0.066405
>1779_5	p_riboswitch=0.347216
>1780_5	p_riboswitch=0.928442
>1781_5	p_riboswitch=0.669401
>1782_5	p_riboswitch=0.986619
>1783_5	p_riboswitch=0.980470
>1784_5	p_riboswitch=0.995271
>1785_5	p_riboswitch=0.996612
>1786_5	p_riboswitch=0.996009
>1787_5	p_riboswitch=0.999731
>1788_5	p_riboswitch=0.982717
>1789_5	p_riboswitch=0.990669
>1790_5	p_riboswitch=0.982477
>1791_5	p_riboswitch=0.998511
>1792_5	p_riboswitch=0.995565
>1793_5	p_riboswitch=0.806082
>1794_5	p_riboswitch=0.013565
>1795_5	p_riboswitch=0.030062
>1796_5	p_riboswitch=0.034382
>1797_5	p_riboswitch=0.635471
>1798_5	p_riboswitch=0.182819
>1799_5	p_riboswitch=0.927664
>1800_5	p_riboswitch=0.031201
>1801_5	p_riboswitch=0.155452
>1802_5	p_riboswitch=0.983101
>1803_5	p_riboswitch=0.972033
>1804_5	p_riboswitch=0.989373
>1805_5	p_riboswitch=0.992723
>1806_5	p_riboswitch=0.994733
>1807_5	p_riboswitch=0.996085
>1808_5	p_riboswitch=0.995626
>1809_5	p_riboswitch=0.999713
>1810_5	p_riboswitch=0.991782
>1811_5	p_riboswitch=0.985037
>1812_5	p_riboswitch=0.998372
>1813_5	p_riboswitch=0.998522
>1814_5	p_riboswitch=0.993981
>1815_5	p_riboswitch=0.324213
>1816_5	p_riboswitch=0.195510
>1817_5	p_riboswitch=0.820567
>1818_5	p_riboswitch=0.968943
>1819_5	p_riboswitch=0.753316
>1820_5	p_riboswitch=0.031091
>1821_5	p_riboswitch=0.026522
>1822_5	p_riboswitch=0.947783
>1823_5	p_riboswitch=0.220918
>1824_5	p_riboswitch=0.984572
>1825_5	p_riboswitch=0.989320
>1826_5	p_riboswitch=0.998823
>1827_5	p_riboswitch=0.994745
>1828_5	p_riboswitch=0.995611
>1829_5	p_riboswitch=0.995914
>1830_5	p_riboswitch=0.999653
>1831_5	p_riboswitch=0.989817
>1832_5	p_riboswitch=0.998975
>1833_5	p_riboswitch=0.999045
>1834_5	p_riboswitch=0.997828
>1835_5	p_riboswitch=0.900489
>1836_5	p_riboswitch=0.966903
>1837_5	p_riboswitch=0.894060
>1838_5	p_riboswitch=0.979705
>1839_5	p_riboswitch=0.975189
>1840_5	p_riboswitch=0.026760
>1841_5	p_riboswitch=0.127130
>1842_5	p_riboswitch=0.037103
>1843_5	p_riboswitch=0.991784
>1844_5	p_riboswitch=0.985737
>1845_5	p_riboswitch=0.999076
>1846_5	p_riboswitch=0.989197
>1847_5	p_riboswitch=0.994184
>1848_5	p_riboswitch=0.996241
>1849_5	p_riboswitch=0.997350
>1850_5	p_riboswitch=0.999687
>1851_5	p_riboswitch=0.998969
>1852_5	p_riboswitch=0.974213
>1853_5	p_riboswitch=0.998794
>1854_5	p_riboswitch=0.027951
>1855_5	p_riboswitch=0.992426
>1856_5	p_riboswitch=0.971989
>1857_5	p_riboswitch=0.999134
>1858_5	p_riboswitch=0.956673
>1859_5	p_riboswitch=0.941767
>1860_5	p_riboswitch=0.021113
>1861_5	p_riboswitch=0.991118
>1862_5	p_riboswitch=0.999039
>1863_5	p_riboswitch=0.991647
>1864_5	p_riboswitch=0.999094
>1865_5	p_riboswitch=0.987265
>1866_5	p_riboswitch=0.992542
>1867_5	p_riboswitch=0.995271
>1868_5	p_riboswitch=0.994316
>1869_5	p_riboswitch=0.999202
>1870_5	p_riboswitch=0.973262
>1871_5	p_riboswitch=0.972295
>1872_5	p_riboswitch=0.024126
>1873_5	p_riboswitch=0.995792
>1874_5	p_riboswitch=0.013718
>1875_5	p_riboswitch=0.999010
>1876_5	p_riboswitch=0.874927
>1877_5	p_riboswitch=0.981409
>1878_5	p_riboswitch=0.986024
>1879_5	p_riboswitch=0.998989
>1880_5	p_riboswitch=0.998922
>1881_5	p_riboswitch=0.980183
>1882_5	p_riboswitch=0.998581
>1883_5	p_riboswitch=0.978051
>1884_5	p_riboswitch=0.992492
>1885_5	p_riboswitch=0.994301
>1886_5	p_riboswitch=0.995017
>1887_5	p_riboswitch=0.999208
>1888_5	p_riboswitch=0.972362
>1889_5	p_riboswitch=0.996114
>1890_5	p_riboswitch=0.999266
>1891_5	p_riboswitch=0.013642
>1892_5	p_riboswitch=0.978654
>1893_5	p_riboswitch=0.982633
>1894_5	p_riboswitch=0.985467
>1895_5	p_riboswitch=0.998343
>1896_5	p_riboswitch=0.998812
>1897_5	p_riboswitch=0.998924
>1898_5	p_riboswitch=0.921746
>1899_5	p_riboswitch=0.985401
>1900_5	p_riboswitch=0.978795
>1901_5	p_riboswitch=0.990913
>1902_5	p_riboswitch=0.995243
>1903_5	p_riboswitch=0.994804
>1904_5	p_riboswitch=0.999601
>1905_5	p_riboswitch=0.993215
>1906_5	p_riboswitch=0.994946
>1907_5	p_riboswitch=0.972887
>1908_5	p_riboswitch=0.983269
>1909_5	p_riboswitch=0.987297
>1910_5	p_riboswitch=0.998608
>1911_5	p_riboswitch=0.997724
>1912_5	p_riboswitch=0.998802
>1913_5	p_riboswitch=0.998803
>1914_5	p_riboswitch=0.985603
>1915_5	p_riboswitch=0.994497
>1916_5	p_riboswitch=0.985421
>1917_5	p_riboswitch=0.998836
>1918_5	p_riboswitch=0.993973
>1919_5	p_riboswitch=0.994760
>1920_5	p_riboswitch=0.992499
>1921_5	p_riboswitch=0.995372
>1922_5	p_riboswitch=0.985540
>1923_5	p_riboswitch=0.987445
>1924_5	p_riboswitch=0.986266
>1925_5	p_riboswitch=0.967965
>1926_5	p_riboswitch=0.997768
>1927_5	p_riboswitch=0.998566
>1928_5	p_riboswitch=0.998380
>1929_5	p_riboswitch=0.981992
>1930_5	p_riboswitch=0.998800
>1931_5	p_riboswitch=0.983145
>1932_5	p_riboswitch=0.992943
>1933_5	p_riboswitch=0.994896
>1934_5	p_riboswitch=0.990856
>1935_5	p_riboswitch=0.022098
>1936_5	p_riboswitch=0.989764
>1937_5	p_riboswitch=0.986623
>1938_5	p_riboswitch=0.993433
>1939_5	p_riboswitch=0.796822
>1940_5	p_riboswitch=0.996926
>1941_5	p_riboswitch=0.997740
>1942_5	p_riboswitch=0.998294
>1943_5	p_riboswitch=0.700784
>1944_5	p_riboswitch=0.998733
>1945_5	p_riboswitch=0.942089
>1946_5	p_riboswitch=0.995421
>1947_5	p_riboswitch=0.995665
>1948_5	p_riboswitch=0.999686
>1949_5	p_riboswitch=0.997280
>1950_5	p_riboswitch=0.995724
>1951_5	p_riboswitch=0.992884
>1952_5	p_riboswitch=0.989282
>1953_5	p_riboswitch=0.989684
>1954_5	p_riboswitch=0.997494
>1955_5	p_riboswitch=0.997841
>1956_5	p_riboswitch=0.476013
>1957_5	p_riboswitch=0.975894
>1958_5	p_riboswitch=0.944330
>1959_5	p_riboswitch=0.996939
>1960_5	p_riboswitch=0.996204
>1961_5	p_riboswitch=0.994974
>1962_5	p_riboswitch=0.995401
>1963_5	p_riboswitch=0.994685
>1964_5	p_riboswitch=0.985664
>1965_5	p_riboswitch=0.986426
>1966_5	p_riboswitch=0.996648
>1967_5	p_riboswitch=0.998851
>1968_5	p_riboswitch=0.705114
>1969_5	p_riboswitch=0.976546
>1970_5	p_riboswitch=0.999767
>1971_5	p_riboswitch=0.999668
>1972_5	p_riboswitch=0.995018
>1973_5	p_riboswitch=0.994495
>1974_5	p_riboswitch=0.990291
>1975_5	p_riboswitch=0.983907
>1976_5	p_riboswitch=0.984744
>1977_5	p_riboswitch=0.998707
>1978_5	p_riboswitch=0.058374
>1979_5	p_riboswitch=0.489905
>1980_5	p_riboswitch=0.999723
>1981_5	p_riboswitch=0.999566
>1982_5	p_riboswitch=0.986618
>1983_5	p_riboswitch=0.988722
>1984_5	p_riboswitch=0.988037
>1985_5	p_riboswitch=0.983552
>1986_5	p_riboswitch=0.998437
>1987_5	p_riboswitch=0.030270
>1988_5	p_riboswitch=0.995362
>1989_5	p_riboswitch=0.999719
>1990_5	p_riboswitch=0.988180
>1991_5	p_riboswitch=0.989573
>1992_5	p_riboswitch=0.969485
>1993_5	p_riboswitch=0.983909
>1994_5	p_riboswitch=0.980000
>1995_5	p_riboswitch=0.022827
>1996_5	p_riboswitch=0.995155
>1997_5	p_riboswitch=0.993188
>1998_5	p_riboswitch=0.916681
>1999_5	p_riboswitch=0.960760
>2000_5	p_riboswitch=0.948950
>2001_5	p_riboswitch=0.957121
>2002_5	p_riboswitch=0.954452
>2003_5	p_riboswitch=0.994008
>2004_5	p_riboswitch=0.989853
>2005_5	p_riboswitch=0.960839
>2006_5	p_riboswitch=0.743126
>2007_5	p_riboswitch=0.997951
>2008_5	p_riboswitch=0.949198
>2009_5	p_riboswitch=0.959816
>2010_5	p_riboswitch=0.996379
>2011_5	p_riboswitch=0.990884
>2012_5	p_riboswitch=0.997225
>2013_5	p_riboswitch=0.950115
>2014_5	p_riboswitch=0.955029
>2015_5	p_riboswitch=0.980881
>2016_5	p_riboswitch=0.928507
>2017_5	p_riboswitch=0.968013
>2018_5	p_riboswitch=0.956890
>2019_5	p_riboswitch=0.992796
>2020_5	p_riboswitch=0.868181
>2021_5	p_riboswitch=0.970812
>2022_5	p_riboswitch=0.990028
>2023_5	p_riboswitch=0.979068
>2024_5	p_riboswitch=0.991360
>2025_5	p_riboswitch=0.446895
>2026_5	p_riboswitch=0.553805
>2027_5	p_riboswitch=0.066405
>2028_5	p_riboswitch=0.347216
>2029_5	p_riboswitch=0.928442
>2030_5	p_riboswitch=0.669401
>2031_5	p_riboswitch=0.986619
>2032_5	p_riboswitch=0.980470
>2033_5	p_riboswitch=0.995271
>2034_5	p_riboswitch=0.996612
>2035_5	p_riboswitch=0.996009
>2036_5	p_riboswitch=0.999731
>2037_5	p_riboswitch=0.982717
>2038_5	p_riboswitch=0.990669
>2039_5	p_riboswitch=0.982477
>2040_5	p_riboswitch=0.998511
>2041_5	p_riboswitch=0.995565
>2042_5	p_riboswitch=0.806082
>2043_5	p_riboswitch=0.919881
>2044_5	p_riboswitch=0.995084
>2045_5	p_riboswitch=0.164339
>2046_5	p_riboswitch=0.928759
>2047_5	p_riboswitch=0.182819
>2048_5	p_riboswitch=0.927664
>2049_5	p_riboswitch=0.031201
>2050_5	p_riboswitch=0.155452
>2051_5	p_riboswitch=0.983101
>2052_5	p_riboswitch=0.972033
>2053_5	p_riboswitch=0.989373
>2054_5	p_riboswitch=0.992723
>2055_5	p_riboswitch=0.994733
>2056_5	p_riboswitch=0.996085
>2057_5	p_riboswitch=0.995626
>2058_5	p_riboswitch=0.999713
>2059_5	p_riboswitch=0.991782
>2060_5	p_riboswitch=0.985037
>2061_5	p_riboswitch=0.998372
>2062_5	p_riboswitch=0.998522
>2063_5	p_riboswitch=0.993981
>2064_5	p_riboswitch=0.826066
>2065_5	p_riboswitch=0.928936
>2066_5	p_riboswitch=0.995923
>2067_5	p_riboswitch=0.144436
>2068_5	p_riboswitch=0.753316
>2069_5	p_riboswitch=0.031091
>2070_5	p_riboswitch=0.026522
>2071_5	p_riboswitch=0.947783
>2072_5	p_riboswitch=0.220918
>2073_5	p_riboswitch=0.984572
>2074_5	p_riboswitch=0.989320
>2075_5	p_riboswitch=0.998823
>2076_5	p_riboswitch=0.994745
>2077_5	p_riboswitch=0.995611
>2078_5	p_riboswitch=0.995914
>2079_5	p_riboswitch=0.999653
>2080_5	p_riboswitch=0.989817
>2081_5	p_riboswitch=0.998975
>2082_5	p_riboswitch=0.999045
>2083_5	p_riboswitch=0.997828
>2084_5	p_riboswitch=0.994949
>2085_5	p_riboswitch=0.867823
>2086_5	p_riboswitch=0.950831
>2087_5	p_riboswitch=0.306657
>2088_5	p_riboswitch=0.975189
>2089_5	p_riboswitch=0.026760
>2090_5	p_riboswitch=0.127130
>2091_5	p_riboswitch=0.037103
>2092_5	p_riboswitch=0.991784
>2093_5	p_riboswitch=0.985737
>2094_5	p_riboswitch=0.999076
>2095_5	p_riboswitch=0.989197
>2096_5	p_riboswitch=0.994184
>2097_5	p_riboswitch=0.996241
>2098_5	p_riboswitch=0.997350
>2099_5	p_riboswitch=0.999687
>2100_5	p_riboswitch=0.998969
>2101_5	p_riboswitch=0.974213
>2102_5	p_riboswitch=0.998794
>2103_5	p_riboswitch=0.996167
>2104_5	p_riboswitch=0.974036
>2105_5	p_riboswitch=0.929049
>2106_5	p_riboswitch=0.945429
>2107_5	p_riboswitch=0.956673
>2108_5	p_riboswitch=0.941767
>2109_5	p_riboswitch=0.021113
>2110_5	p_riboswitch=0.991118
>2111_5	p_riboswitch=0.999039
>2112_5	p_riboswitch=0.991647
>2113_5	p_riboswitch=0.999094
>2114_5	p_riboswitch=0.987265
>2115_5	p_riboswitch=0.992542
>2116_5	p_riboswitch=0.995271
>2117_5	p_riboswitch=0.994316
>2118_5	p_riboswitch=0.999202
>2119_5	p_riboswitch=0.973262
>2120_5	p_riboswitch=0.972295
>2121_5	p_riboswitch=0.951216
>2122_5	p_riboswitch=0.856131
>2123_5	p_riboswitch=0.977828
>2124_5	p_riboswitch=0.919243
>2125_5	p_riboswitch=0.874927
>2126_5	p_riboswitch=0.981409
>2127_5	p_riboswitch=0.986024
>2128_5	p_riboswitch=0.998989
>2129_5	p_riboswitch=0.998922
>2130_5	p_riboswitch=0.980183
>2131_5	p_riboswitch=0.998581
>2132_5	p_riboswitch=0.978051
>2133_5	p_riboswitch=0.992492
>2134_5	p_riboswitch=0.994301
>2135_5	p_riboswitch=0.995017
>2136_5	p_riboswitch=0.999208
>2137_5	p_riboswitch=0.972362
>2138_5	p_riboswitch=0.974465
>2139_5	p_riboswitch=0.928690
>2140_5	p_riboswitch=0.994723
>2141_5	p_riboswitch=0.994445
>2142_5	p_riboswitch=0.982633
>2143_5	p_riboswitch=0.985467
>2144_5	p_riboswitch=0.998343
>2145_5	p_riboswitch=0.998812
>2146_5	p_riboswitch=0.998924
>2147_5	p_riboswitch=0.921746
>2148_5	p_riboswitch=0.985401
>2149_5	p_riboswitch=0.978795
>2150_5	p_riboswitch=0.990913
>2151_5	p_riboswitch=0.995243
>2152_5	p_riboswitch=0.994804
>2153_5	p_riboswitch=0.999601
>2154_5	p_riboswitch=0.973558
>2155_5	p_riboswitch=0.985729
>2156_5	p_riboswitch=0.988831
>2157_5	p_riboswitch=0.964148
>2158_5	p_riboswitch=0.987297
>2159_5	p_riboswitch=0.998608
>2160_5	p_riboswitch=0.997724
>2161_5	p_riboswitch=0.998802
>2162_5	p_riboswitch=0.998803
>2163_5	p_riboswitch=0.985603
>2164_5	p_riboswitch=0.994497
>2165_5	p_riboswitch=0.985421
>2166_5	p_riboswitch=0.998836
>2167_5	p_riboswitch=0.993973
>2168_5	p_riboswitch=0.994760
>2169_5	p_riboswitch=0.999595
>2170_5	p_riboswitch=0.986280
>2171_5	p_riboswitch=0.997007
>2172_5	p_riboswitch=0.983271
>2173_5	p_riboswitch=0.986266
>2174_5	p_riboswitch=0.967965
>2175_5	p_riboswitch=0.997768
>2176_5	p_riboswitch=0.998566
>2177_5	p_riboswitch=0.998380
>2178_5	p_riboswitch=0.981992
>2179_5	p_riboswitch=0.998800
>2180_5	p_riboswitch=0.983145
>2181_5	p_riboswitch=0.992943
>2182_5	p_riboswitch=0.994896
>2183_5	p_riboswitch=0.995784
>2184_5	p_riboswitch=0.999575
>2185_5	p_riboswitch=0.976598
>2186_5	p_riboswitch=0.996972
>2187_5	p_riboswitch=0.993433
>2188_5	p_riboswitch=0.796822
>2189_5	p_riboswitch=0.996926
>2190_5	p_riboswitch=0.997740
>2191_5	p_riboswitch=0.998294
>2192_5	p_riboswitch=0.700784
>2193_5	p_riboswitch=0.998733
>2194_5	p_riboswitch=0.942089
>2195_5	p_riboswitch=0.995421
>2196_5	p_riboswitch=0.994799
>2197_5	p_riboswitch=0.994882
>2198_5	p_riboswitch=0.999615
>2199_5	p_riboswitch=0.986746
>2200_5	p_riboswitch=0.992884
>2201_5	p_riboswitch=0.989282
>2202_5	p_riboswitch=0.989684
>2203_5	p_riboswitch=0.997494
>2204_5	p_riboswitch=0.997841
>2205_5	p_riboswitch=0.476013
>2206_5	p_riboswitch=0.975894
>2207_5	p_riboswitch=0.944330
>2208_5	p_riboswitch=0.989029
>2209_5	p_riboswitch=0.997498
>2210_5	p_riboswitch=0.994841
>2211_5	p_riboswitch=0.971768
>2212_5	p_riboswitch=0.994685
>2213_5	p_riboswitch=0.985664
>2214_5	p_riboswitch=0.986426
>2215_5	p_riboswitch=0.996648
>2216_5	p_riboswitch=0.998851
>2217_5	p_riboswitch=0.705114
>2218_5	p_riboswitch=0.976546
>2219_5	p_riboswitch=0.995100
>2220_5	p_riboswitch=0.996040
>2221_5	p_riboswitch=0.999248
>2222_5	p_riboswitch=0.994685
>2223_5	p_riboswitch=0.990291
>2224_5	p_riboswitch=0.983907
>2225_5	p_riboswitch=0.984744
>2226_5	p_riboswitch=0.998707
>2227_5	p_riboswitch=0.058374
>2228_5	p_riboswitch=0.489905
>2229_5	p_riboswitch=0.990231
>2230_5	p_riboswitch=0.996205
>2231_5	p_riboswitch=0.996444
>2232_5	p_riboswitch=0.999223
>2233_5	p_riboswitch=0.988037
>2234_5	p_riboswitch=0.983552
>2235_5	p_riboswitch=0.998437
>2236_5	p_riboswitch=0.030270
>2237_5	p_riboswitch=0.995362
>2238_5	p_riboswitch=0.281296
>2239_5	p_riboswitch=0.996160
>2240_5	p_riboswitch=0.996513
>2241_5	p_riboswitch=0.996214
>2242_5	p_riboswitch=0.983909
>2243_5	p_riboswitch=0.980000
>2244_5	p_riboswitch=0.022827
>2245_5	p_riboswitch=0.995155
>2246_5	p_riboswitch=0.979057
>2247_5	p_riboswitch=0.995295
>2248_5	p_riboswitch=0.996465
>2249_5	p_riboswitch=0.996553
>2250_5	p_riboswitch=0.957121
>2251_5	p_riboswitch=0.954452
>2252_5	p_riboswitch=0.994008
>2253_5	p_riboswitch=0.973763
>2254_5	p_riboswitch=0.995850
>2255_5	p_riboswitch=0.995705
>2256_5	p_riboswitch=0.996006
>2257_5	p_riboswitch=0.949198
>2258_5	p_riboswitch=0.959816
